"QID","value"
"Q7770134","10.5240/C7D2-9256-D387-E115-380A-S"
"Q31272342","10.5240/C7D5-EC2C-4F18-29EF-E7EB-3"
"Q12040592","10.5240/C7DA-1E00-A49C-62D4-27CB-V"
"Q33996061","10.5240/C7EE-3465-A917-A9BF-01D6-N"
"Q106572346","10.5240/C7EE-9391-7A67-6404-C5AB-1"
"Q116867963","10.5240/C7F0-C9FC-CB9A-2BD3-16F3-I"
"Q15916672","10.5240/C7FD-1262-C674-7699-D671-I"
"Q19573395","10.5240/C800-42AC-E75E-C66D-48C2-F"
"Q18693337","10.5240/C800-B87F-F118-E933-36FD-A"
"Q21682648","10.5240/C80A-8084-79C4-F406-E25D-B"
"Q27958086","10.5240/C82B-C86B-3DFB-A8C6-6506-9"
"Q7876269","10.5240/C831-A912-DDE6-D252-B608-Q"
"Q12744381","10.5240/C860-CA9D-B0AF-2B93-4F3F-E"
"Q104894230","10.5240/C863-20AE-331C-9631-2AFD-C"
"Q110651568","10.5240/C87D-8A42-C1D6-4687-74E4-X"
"Q101049682","10.5240/C87F-A120-B95E-70D1-4748-Z"
"Q11882419","10.5240/C888-E3C3-56D2-1863-E979-8"
"Q19796494","10.5240/C88B-F307-192E-880B-8542-5"
"Q28377517","10.5240/C88F-4360-E108-0740-C607-5"
"Q18915630","10.5240/C8A3-5BCA-4608-4489-F0F1-I"
"Q1454148","10.5240/C8AD-5B1B-7536-3A05-C22C-Q"
"Q104895068","10.5240/C8D0-48C1-D47D-2A4C-08B5-B"
"Q2675001","10.5240/C8D1-931D-FD00-E4B8-5CE8-I"
"Q15787429","10.5240/C8D1-C1C2-4725-BE48-CDE0-T"
"Q3549075","10.5240/C8ED-FB1A-5FBC-5F69-58B7-0"
"Q86594412","10.5240/C8EE-CF9F-DA45-1943-8F9A-2"
"Q12294050","10.5240/C8FE-3B69-47F0-45AE-8BB4-R"
"Q18639802","10.5240/C908-C99E-3F56-0CE6-4342-L"
"Q83828970","10.5240/C921-EECE-305A-D7A1-0522-5"
"Q11888395","10.5240/C929-19F2-D4FD-56EB-1E81-U"
"Q10267344","10.5240/C94B-6B92-A9BF-BA23-BD7A-N"
"Q42346047","10.5240/C960-5BBB-C233-2AEC-CD9A-R"
"Q18693384","10.5240/C96A-DDA4-B507-B6A9-C78C-H"
"Q2855091","10.5240/C96D-9AD2-9ED7-5F4F-C4A8-Q"
"Q3234274","10.5240/C98A-ECCC-4D9C-6434-4702-J"
"Q26768772","10.5240/C999-ACFB-BBCD-501C-5047-7"
"Q17384151","10.5240/C99E-748F-0ADB-9EDE-F169-5"
"Q7335582","10.5240/C9A3-C48A-D492-9AB5-5103-7"
"Q3275793","10.5240/C9A4-94D1-FB20-B198-57E7-L"
"Q1682398","10.5240/C9A6-9249-EC32-61F2-02E6-D"
"Q10935148","10.5240/C9B7-4551-0675-74F4-5167-H"
"Q21035797","10.5240/C9C5-B4FC-0662-913C-D0C5-H"
"Q8710749","10.5240/C9D1-1864-122B-CF30-B9FE-3"
"Q12280172","10.5240/C9D8-DAE0-B2F3-49E2-19F5-Q"
"Q53160481","10.5240/C9EB-6B40-7DAF-03EA-C166-6"
"Q107547873","10.5240/C9F1-0001-73C4-E42C-A0D8-O"
"Q12286621","10.5240/CA0E-A365-1223-7078-FF05-X"
"Q26736152","10.5240/CA1A-8D62-ED2E-0A00-F7A8-5"
"Q11872833","10.5240/CA1E-4E8F-FDAF-1590-AF23-U"
"Q22000653","10.5240/CA24-595C-9154-6935-DCA9-B"
"Q26483615","10.5240/CA32-5FAE-028C-AED8-A66A-N"
"Q12293539","10.5240/CA49-DD12-9D9F-8352-47C0-A"
"Q7769231","10.5240/CA4D-810D-A1C7-E1D4-E304-F"
"Q11851459","10.5240/CA69-4FD4-AA48-FA90-FC64-K"
"Q23641458","10.5240/CA71-A7F0-9EC4-DAAC-5FF1-D"
"Q12285807","10.5240/CA71-E213-AFE6-1B98-9706-4"
"Q15822057","10.5240/CA7E-AEF0-753C-E6B1-8813-C"
"Q13893976","10.5240/CA87-B92D-E338-3252-D184-F"
"Q15886159","10.5240/CA92-6C8E-858E-497F-CF19-X"
"Q30014639","10.5240/CA9C-A590-2944-6294-A272-Z"
"Q5799948","10.5240/CAB5-9F92-09AD-A279-5D08-S"
"Q1996459","10.5240/CAD7-B020-1479-EDC2-3093-U"
"Q11871862","10.5240/CADC-E15A-49F0-013B-FFEE-0"
"Q7130359","10.5240/CADE-3D8A-5075-B18D-AA1C-H"
"Q26822771","10.5240/CAEE-7351-1416-F22F-87A3-G"
"Q4931414","10.5240/CB08-7BDF-29DA-6431-187B-V"
"Q14956597","10.5240/CB0C-32D0-94D6-6FAD-6946-N"
"Q19892814","10.5240/CB10-76C2-9D92-A192-C0A9-Z"
"Q16568985","10.5240/CB17-E5EA-BB40-D6AD-352D-H"
"Q100724914","10.5240/CB1B-E9B3-50E0-E089-B0C4-L"
"Q4535814","10.5240/CB22-FEC1-3D31-B5F3-C2D7-E"
"Q104895758","10.5240/CB2A-AFDB-B126-EA75-A1E1-K"
"Q12290944","10.5240/CB2B-5233-08BF-F25F-6473-C"
"Q11789295","10.5240/CB31-88BF-A9E1-812C-9D27-1"
"Q12289143","10.5240/CB51-F0E8-A309-C286-80D6-L"
"Q104894791","10.5240/CB58-56F5-3C6F-B682-42AF-F"
"Q285651","10.5240/CB61-AA22-7877-F310-3857-U"
"Q1219290","10.5240/CB6F-3D64-0565-27EB-B0EB-J"
"Q14956684","10.5240/CB7B-C114-8CD2-8F33-BCC0-M"
"Q13578333","10.5240/CB9F-ECD8-411D-9630-2255-7"
"Q3705763","10.5240/CBB6-17E0-41F1-7E0E-1D99-C"
"Q908750","10.5240/CBC9-9596-00CC-4C8B-B0C5-1"
"Q18693368","10.5240/CBCF-FD51-FC29-0E0F-6EB6-R"
"Q14956660","10.5240/CBD2-2FC2-E141-DDEB-B156-C"
"Q12283235","10.5240/CBE9-99EC-8AFD-D772-9C4C-B"
"Q107746273","10.5240/CBF1-E88A-8084-C4BF-D3F6-N"
"Q4312359","10.5240/CBF6-FD57-5A6A-B20A-2BB5-G"
"Q1880525","10.5240/CC1A-30AA-6C20-BCC1-CF1D-K"
"Q28720714","10.5240/CC53-022B-A936-66E6-675E-J"
"Q7282562","10.5240/CC55-91DE-332B-CF1F-26D3-7"
"Q5321274","10.5240/CC63-FB3F-78A6-2F8B-F2AE-0"
"Q6989770","10.5240/CC64-A9A1-EAF1-E482-CFD3-W"
"Q9248160","10.5240/CC65-FD0E-49E2-618B-8757-3"
"Q18288720","10.5240/CC66-CC89-4E8C-127E-435E-Z"
"Q57055700","10.5240/CC7E-F51A-D5E1-59B9-1219-0"
"Q7273087","10.5240/CC88-0EBD-9A7D-71F3-A3E2-8"
"Q6348151","10.5240/CC91-DD77-42EC-23A0-C707-6"
"Q63800585","10.5240/CC93-EFBD-236F-39A5-FA6B-N"
"Q108686721","10.5240/CCA9-78B2-129F-4D9C-0C37-F"
"Q1212062","10.5240/CCA9-F0EF-D325-7BDC-944D-9"
"Q12284667","10.5240/CCAE-5534-36CF-DF38-34E8-Q"
"Q12294107","10.5240/CCC9-4765-46BE-AD5E-EDA5-Z"
"Q30513171","10.5240/CCDE-3A92-71C9-CE1E-7B0C-6"
"Q12751203","10.5240/CCE5-C1CE-8C8E-4713-73E7-E"
"Q13057828","10.5240/CCE7-EC6F-E1A8-1001-A6AA-K"
"Q3070881","10.5240/CCEA-7CA5-F722-F59F-EFFE-7"
"Q4412843","10.5240/CCEC-B7E9-72E6-4E43-26C9-6"
"Q65562126","10.5240/CCED-6BA0-6A8D-D0A2-E785-F"
"Q4906180","10.5240/CD09-69D1-371C-12EC-26AE-2"
"Q110648139","10.5240/CD10-B446-197E-E3DE-C69F-U"
"Q14956670","10.5240/CD1E-417B-6345-ABE3-C982-R"
"Q24687321","10.5240/CD2A-1DB8-4FF7-87C5-2D73-S"
"Q107419986","10.5240/CD57-0DBA-AE63-FCCE-55BF-U"
"Q6529968","10.5240/CD5B-5966-A38A-B497-72F3-N"
"Q1307037","10.5240/CD6A-C12B-CA19-2309-B2E2-5"
"Q25207668","10.5240/CD75-1FBE-6128-2F06-D81E-D"
"Q12275378","10.5240/CD7E-C791-ACFE-6920-DEDF-V"
"Q12279318","10.5240/CD80-2CD9-AD7E-920D-E37F-J"
"Q20428001","10.5240/CD8D-6116-DB5D-80D8-5D59-4"
"Q5639822","10.5240/CD9A-413F-C84D-6F50-C91D-X"
"Q12758807","10.5240/CDA9-2031-9F6C-88A4-9EF4-R"
"Q6425622","10.5240/CDB8-49E2-C900-618E-981A-D"
"Q3204496","10.5240/CDBA-8DF7-F3F0-0613-D4EF-R"
"Q11868871","10.5240/CDBE-A8DF-D868-4561-FB96-T"
"Q12837683","10.5240/CDC1-5846-5BF5-20B6-271F-L"
"Q12346876","10.5240/CDC8-4767-10EC-25DB-9000-0"
"Q25516786","10.5240/CDED-0E4D-F34C-D705-9980-Q"
"Q10857043","10.5240/CDF7-F029-62E4-29E1-837D-L"
"Q1920761","10.5240/CE08-729F-5EBD-1C72-FB30-A"
"Q23661461","10.5240/CE10-6EAF-5DD0-9FB7-BB9B-C"
"Q104213767","10.5240/CE1D-8E67-E671-47E5-4C26-E"
"Q12282556","10.5240/CE1E-A839-1215-C4B0-883A-F"
"Q27429935","10.5240/CE21-52AD-2763-0458-88C4-G"
"Q15808916","10.5240/CE2A-42E0-D131-437A-FA20-8"
"Q8079731","10.5240/CE2F-781B-925A-2512-D217-3"
"Q48672582","10.5240/CE3C-510F-A978-1283-5D0A-N"
"Q12127025","10.5240/CE3E-6542-FF6D-BDB8-C3CE-T"
"Q6136188","10.5240/CE46-7169-438A-6DF9-D371-I"
"Q11871818","10.5240/CE47-57AA-6474-A33B-6F49-C"
"Q21035805","10.5240/CE55-FEFF-1BDE-8994-69DE-Z"
"Q27590214","10.5240/CE59-4BA8-091F-AA58-242E-1"
"Q12288180","10.5240/CE63-BFED-7D2E-B42F-39D0-Z"
"Q18170593","10.5240/CE68-FC4D-954E-AA1F-B42D-E"
"Q9392685","10.5240/CE76-1AEC-943A-3808-8C72-H"
"Q11001907","10.5240/CE85-164B-79B5-6AC5-944B-G"
"Q26857808","10.5240/CE88-6C47-9960-027F-808D-U"
"Q1019086","10.5240/CEA0-D1BF-3AE3-0297-056D-L"
"Q42904107","10.5240/CEE3-CB06-9056-DEEE-2103-V"
"Q15727192","10.5240/CEE8-2280-123D-A041-E0D0-Z"
"Q23419294","10.5240/CEEA-F3DA-BEE6-1E75-5EC2-L"
"Q62761104","10.5240/CEF0-7215-0DB3-99F6-A002-E"
"Q57312279","10.5240/CF0E-9B71-9175-28D2-E232-G"
"Q9198833","10.5240/CF1A-573C-9FCE-C012-F85C-X"
"Q53743373","10.5240/CF25-B593-7B18-28E5-AD3B-O"
"Q24282797","10.5240/CF28-370B-48DA-149F-786A-S"
"Q19971237","10.5240/CF3D-BA15-B2D5-636A-FC9C-T"
"Q27964427","10.5240/CF3A-A034-FD5B-E15F-3A58-K"
"Q52394588","10.5240/CF5D-0CFC-A93F-F519-8C2C-1"
"Q7977809","10.5240/CF69-11DC-CDD7-82B8-2CF6-Q"
"Q12296436","10.5240/CF69-FAB8-51A7-7EFD-E590-Q"
"Q8079729","10.5240/CF75-ABC7-FB0E-1579-68EF-P"
"Q5302579","10.5240/CF7A-50BA-E0F8-4707-F6B6-M"
"Q12280420","10.5240/CF93-B972-B7D4-D73D-45C0-C"
"Q7760300","10.5240/CF94-CD6A-3F61-2572-841F-U"
"Q66589280","10.5240/CF95-5D3A-0DF3-0CD8-9412-Q"
"Q14956550","10.5240/CF99-22C6-A1E9-24DA-977C-G"
"Q6039024","10.5240/CF9B-CF7C-05C1-ADA3-5E14-7"
"Q12291113","10.5240/F351-ABB0-A45C-CC4F-236B-T"
"Q12273049","10.5240/F354-028F-C52B-16C6-F42A-J"
"Q11890009","10.5240/F36D-C1A5-E5E2-4A5D-5D20-O"
"Q18378901","10.5240/F37C-108A-AAA4-AE3E-A41B-0"
"Q11171468","10.5240/F381-E84F-D7A6-EC14-8356-O"
"Q17382560","10.5240/F382-67A3-0083-2CC1-56D5-D"
"Q897357","10.5240/F38A-31CC-4D00-F497-003B-6"
"Q25658419","10.5240/F38C-81C3-E026-124C-D487-0"
"Q17127948","10.5240/F38E-3BA9-5E58-8997-B9DE-M"
"Q20899486","10.5240/F39C-A1FC-4DAD-2F1A-CB44-0"
"Q107011785","10.5240/F3A7-3C6A-79EA-2E25-6F2D-S"
"Q28721322","10.5240/F3AA-3D48-0755-D7DE-F721-6"
"Q12294011","10.5240/F3C0-113C-2822-EE72-EA33-U"
"Q27044099","10.5240/F3C3-BFD0-3111-2DEE-9EED-Z"
"Q97832282","10.5240/F3C6-FEF2-E5D7-11A8-663D-X"
"Q12288972","10.5240/F3CA-2125-A617-4F36-3C36-S"
"Q55542376","10.5240/F3D0-5386-3A44-FD4F-A05B-6"
"Q108073107","10.5240/F3D1-54B3-E8A8-94BD-CFE1-Q"
"Q110530795","10.5240/F3D5-E2C9-D02B-F92D-D5E3-W"
"Q6944573","10.5240/F3E7-7184-049C-8518-06EA-0"
"Q6916799","10.5240/F3EE-291B-C68B-EC60-45BF-9"
"Q6411795","10.5240/F3EF-8CEB-1E4E-4CF8-3520-0"
"Q7884354","10.5240/F3F2-F223-4B16-03E2-96FE-O"
"Q4658107","10.5240/F3F4-0653-E9BF-CB47-1E4B-S"
"Q19802991","10.5240/F407-A5E2-CF3D-6123-FCF3-I"
"Q11005744","10.5240/F40A-9EBB-C01F-E648-0C75-X"
"Q6205587","10.5240/F40B-BDBE-B526-C17D-8188-V"
"Q6945220","10.5240/F40C-F3C9-6ABD-8A7D-8B17-Y"
"Q7264585","10.5240/F41A-DDD6-EAB2-1701-52D3-M"
"Q12292120","10.5240/F41F-6067-7484-0F34-D96E-0"
"Q47531843","10.5240/F421-ECF9-C2D4-54C6-C6C2-M"
"Q32870663","10.5240/F438-0B26-2D5E-AA03-8E26-I"
"Q86914911","10.5240/F442-E9D0-5922-10F7-0AA6-D"
"Q2463970","10.5240/F446-63E0-6829-813F-C657-L"
"Q11872744","10.5240/F452-EF05-62BC-F740-288C-S"
"Q7860936","10.5240/F457-7071-4C26-A7C3-8773-E"
"Q7765005","10.5240/F46A-62E0-15A7-5E24-5FBE-P"
"Q18113835","10.5240/F473-E1E9-B770-A3CF-BC25-9"
"Q11899258","10.5240/F47D-48D5-0AD9-ED72-2C20-L"
"Q96190696","10.5240/F487-F447-CB77-C3A6-833C-8"
"Q16934154","10.5240/F494-D845-C780-19A9-9A5D-B"
"Q61939536","10.5240/F49A-1039-C004-3BBA-F722-S"
"Q98726038","10.5240/F49F-38B2-8E4C-3D43-4850-T"
"Q42915853","10.5240/F4B6-95AC-B16D-E481-268B-B"
"Q5827118","10.5240/F4BD-0766-14B6-2C66-43C3-2"
"Q19884322","10.5240/F4CD-3878-334C-F03C-B5D7-K"
"Q1448827","10.5240/F4D1-DFF8-ED89-6FFB-B7DE-X"
"Q14956650","10.5240/F4DB-32BB-AB58-6A24-13F0-7"
"Q18170085","10.5240/F4E5-A6DB-A086-3754-3B8F-O"
"Q20064576","10.5240/F4FB-FEE2-2459-BC31-C17E-Q"
"Q7580213","10.5240/F4FD-47C4-6B42-828D-0FC5-Y"
"Q10994604","10.5240/F52A-33E0-9514-0DF4-EA26-Z"
"Q14956671","10.5240/F53A-6F86-7ADA-65DB-61FA-B"
"Q11873388","10.5240/F53D-EFBF-14F7-8542-2E04-C"
"Q18620285","10.5240/F53F-1A2A-6D1C-0649-2C04-K"
"Q26000031","10.5240/F54E-7E5C-77DD-38A0-D56B-F"
"Q14956551","10.5240/F54E-F655-78C2-5C40-050D-U"
"Q27051935","10.5240/F554-C3E8-38E5-35E8-B3CD-S"
"Q3774333","10.5240/F55E-FD39-450D-444D-3CEF-E"
"Q6378591","10.5240/F560-CA21-1CE7-468E-1C89-P"
"Q2676245","10.5240/F563-2796-9EFE-55BE-E0C7-I"
"Q7917102","10.5240/F563-D28E-6CA6-AFA8-DB5C-A"
"Q11812482","10.5240/F566-EEFF-534B-8953-BE0A-P"
"Q66215429","10.5240/F56E-5CB0-80E5-CEE4-A094-O"
"Q3005990","10.5240/F57E-4260-A470-5963-99C4-N"
"Q12279033","10.5240/F58D-A6EE-F7A1-1261-C22F-M"
"Q7771486","10.5240/F594-6CB3-148C-7827-6195-2"
"Q30450040","10.5240/F59E-A397-FF78-253A-DE29-J"
"Q12009691","10.5240/F5B8-7DB6-7C2A-BF06-357B-W"
"Q56241087","10.5240/F5BE-1792-C7F0-08E8-73C9-F"
"Q14956593","10.5240/F5BF-89F9-40B2-6FBA-4584-M"
"Q12274314","10.5240/F5E2-97A3-7E1B-9DCF-6316-V"
"Q77884414","10.5240/F5E6-7FD7-EF59-4B0E-6A8C-G"
"Q88305334","10.5240/F5E9-D60F-EAF4-40C9-C484-Y"
"Q5565768","10.5240/F5F7-210B-04DE-4907-6E50-H"
"Q9344000","10.5240/F5F9-BF3C-8277-8A54-61CE-9"
"Q15124309","10.5240/F628-FA12-9542-8321-0843-R"
"Q10859458","10.5240/F63D-B183-50C6-DF0E-F6DB-P"
"Q11854718","10.5240/F64A-C11A-C3B6-6944-ABFA-O"
"Q20251323","10.5240/F64D-D563-32EF-9DF2-A9F9-Z"
"Q7732207","10.5240/F654-D50A-0B20-1E70-25E9-Z"
"Q19895120","10.5240/F65B-9B0F-874F-8A77-D939-S"
"Q21703026","10.5240/F66E-DF30-BDDE-2325-60D1-Q"
"Q17384164","10.5240/F67C-13BD-7856-858F-D576-G"
"Q15734081","10.5240/F699-CE3E-57B3-DE3B-8352-K"
"Q20814438","10.5240/F6AE-8269-FDED-AF2D-4EC1-N"
"Q15359509","10.5240/F6B5-0B29-6677-5358-82CA-A"
"Q104897768","10.5240/F6BD-2558-38CA-92F7-0A37-S"
"Q7491993","10.5240/F6C7-AE6E-A8B5-B8AE-B11C-Q"
"Q18287818","10.5240/F6D7-A885-570B-B22B-1E4F-M"
"Q5661862","10.5240/F6E4-AAF6-195D-7399-D594-R"
"Q12274191","10.5240/F6EC-1FE8-DF64-F393-50CA-B"
"Q12762354","10.5240/F70D-E459-9C46-F6CC-319D-7"
"Q11237362","10.5240/F71B-DF47-1A32-919F-66A4-7"
"Q23793868","10.5240/F723-701A-521E-BABB-4F2A-Y"
"Q12296975","10.5240/F741-ECDA-5E68-1DE6-1A69-R"
"Q42325232","10.5240/F744-146F-8043-41AA-F3FA-X"
"Q107293406","10.5240/F746-B31D-683C-9811-CA3D-F"
"Q12362362","10.5240/F749-D18F-DC71-C62E-6BB2-O"
"Q975846","10.5240/F755-1394-BE1D-CC38-62C1-V"
"Q20001020","10.5240/CFC5-F8D9-C6E5-DC8F-F3E0-J"
"Q42904240","10.5240/CFC6-7571-02EA-DAF7-45F3-U"
"Q20814890","10.5240/CFD1-90C9-B654-5CD9-B6DD-N"
"Q23710190","10.5240/CFDC-8331-5EE0-4E99-C437-5"
"Q11750625","10.5240/CFE4-8906-69D0-4EA9-2A2C-J"
"Q12019829","10.5240/D013-C496-D065-4723-7507-U"
"Q15055934","10.5240/D01C-B2D6-5DF8-1C64-5703-B"
"Q6312725","10.5240/D029-6E41-B69D-066B-0F60-Q"
"Q6651406","10.5240/D03B-237A-585C-6E34-14C8-T"
"Q12271234","10.5240/D03F-E1C2-37AA-1BED-CDBF-D"
"Q26000033","10.5240/D069-38A0-2B52-557A-9520-M"
"Q52160077","10.5240/D07D-49BD-6F32-1E92-0682-Q"
"Q8038617","10.5240/D07F-315A-C3F3-3984-81E6-C"
"Q10707864","10.5240/D07F-F276-5AD1-36C2-F40F-I"
"Q107452739","10.5240/D083-229A-0A33-E256-5748-T"
"Q12284046","10.5240/D087-6B82-9897-5D84-7E28-F"
"Q13588460","10.5240/D08C-5016-FE42-3510-BAA4-T"
"Q14956665","10.5240/D090-8044-0CA4-5A43-85FC-K"
"Q7451171","10.5240/D09E-92AE-9726-05A4-7D8C-D"
"Q11888308","10.5240/D0B9-2018-C61F-900B-C3C4-4"
"Q106624959","10.5240/D0BE-D7FA-8C05-9DC4-9A3C-5"
"Q30601448","10.5240/D0C0-2C80-07E3-6FA2-D565-H"
"Q27043370","10.5240/D0C3-B925-D135-151F-0F3B-B"
"Q17384555","10.5240/D0CC-A88A-AC89-F243-E28C-Y"
"Q18170368","10.5240/D0CD-28E5-6019-9327-F435-C"
"Q7769990","10.5240/D0D2-0C42-525F-C9C2-B895-1"
"Q7845143","10.5240/D0F1-2778-436A-E0F1-F0EF-X"
"Q1659423","10.5240/D0F1-EABC-E6C9-079A-4FC7-G"
"Q11890265","10.5240/D0FA-4297-85FD-C77B-7B5E-U"
"Q3338654","10.5240/D0FA-96C4-10FB-CF22-AF11-C"
"Q7746083","10.5240/D11F-88F3-9F5A-3A05-EC30-B"
"Q3545862","10.5240/D13B-5E90-11E5-8BB3-8C37-D"
"Q21070927","10.5240/D13B-DEC6-8A04-9C6A-851E-L"
"Q13056927","10.5240/D168-87F5-B87F-477C-107E-Y"
"Q12021585","10.5240/D184-C797-3EE0-39C6-DD6B-4"
"Q4352938","10.5240/D1B8-6C81-6A84-B48D-E967-3"
"Q1149040","10.5240/D1B0-AF6D-B15C-B238-1E39-4"
"Q14956581","10.5240/D1C2-DC8C-A140-861D-D5B8-A"
"Q111678098","10.5240/D1C5-99CF-B6D0-1D6B-FE4C-A"
"Q12273023","10.5240/D1CB-059E-2AE7-610C-DDC1-1"
"Q23709795","10.5240/D1CF-0873-1DE7-DBEF-906F-6"
"Q99210637","10.5240/D1D4-F414-53B3-9CF7-A475-8"
"Q23712739","10.5240/D1E3-A243-7377-1B82-F7AE-T"
"Q18610910","10.5240/D1ED-25B0-1B3D-FC38-20F4-E"
"Q14956689","10.5240/D1FD-1544-897F-5F5D-5046-R"
"Q18209842","10.5240/D20A-9C79-9CF6-9CD2-5752-E"
"Q18693310","10.5240/D213-A602-6383-473B-E58C-K"
"Q1016651","10.5240/D215-E001-7307-C829-7FB0-2"
"Q12281460","10.5240/D21D-F9B0-B6E3-4976-0FAB-A"
"Q11893471","10.5240/D22B-7C83-0CE0-62FA-01EB-M"
"Q6030427","10.5240/D238-B01B-B453-FA91-1450-K"
"Q51529962","10.5240/D243-2494-BCDE-4E32-6DB0-T"
"Q18603037","10.5240/D247-CA8A-E743-8C34-D213-U"
"Q61104304","10.5240/D24B-9CA7-83B9-4B0C-B89D-X"
"Q23689698","10.5240/D24E-67D5-9EF3-0254-173D-8"
"Q15855866","10.5240/D253-4717-2E07-7E58-F872-U"
"Q7143176","10.5240/D255-5D4E-B43C-B9C3-0E98-A"
"Q16669156","10.5240/D26A-3EDA-F0AB-C611-0069-P"
"Q28228341","10.5240/D26C-06D6-BF91-24AA-3B71-N"
"Q11900009","10.5240/D275-41F9-7F15-BE24-54EB-Z"
"Q13059695","10.5240/D27C-1708-2F2E-28FB-C3F3-K"
"Q1167896","10.5240/D28E-3575-6DD3-6B0F-D56F-W"
"Q12280405","10.5240/D28F-6EB4-78F1-C15F-F191-B"
"Q15808917","10.5240/D291-1275-928A-9249-77DF-1"
"Q12294915","10.5240/D298-EB49-4FAA-4F70-10B3-G"
"Q106407720","10.5240/D2A4-82D0-CCCC-0C09-FDBC-I"
"Q59651754","10.5240/D2A5-E561-D47E-03CA-8937-R"
"Q4761541","10.5240/D2B3-58D0-DB86-C9E5-4540-0"
"Q12031299","10.5240/D2C2-5901-33B4-DE24-D3A0-M"
"Q26884917","10.5240/D2C2-5E33-7667-56C4-ED01-0"
"Q15805131","10.5240/D2C2-8AF5-A04A-654F-BE4A-6"
"Q12755250","10.5240/D2C4-C1DE-D04A-2665-D609-K"
"Q12289248","10.5240/D2CE-35D9-15E5-76FB-5572-J"
"Q107092356","10.5240/D2DE-562E-1E01-F6D3-BBA9-Q"
"Q17383376","10.5240/D2E2-AED8-F8CE-7AA8-706B-Q"
"Q17381791","10.5240/D2E8-990A-0A94-8056-3541-U"
"Q12273886","10.5240/D2EA-7593-94B8-F5C8-5C2A-M"
"Q12843746","10.5240/D2EE-BBE3-DA7A-0308-9B1B-J"
"Q107293429","10.5240/D2F6-149E-E201-A276-378E-V"
"Q21869398","10.5240/D2F7-C402-1036-D71A-8924-L"
"Q12287315","10.5240/D30A-1443-1C77-8E51-D837-R"
"Q18713029","10.5240/D30C-1200-2B1B-FE57-DF3A-S"
"Q5988332","10.5240/D30D-82B0-1F3D-DB1F-0409-8"
"Q12049993","10.5240/D312-4FA1-2588-F6F2-3ACD-S"
"Q100276052","10.5240/D32F-2455-0A0F-7B1B-8656-J"
"Q26898072","10.5240/D330-1FAB-5AE1-70B8-915F-7"
"Q25476882","10.5240/D336-4929-F2AA-637E-5369-L"
"Q19819121","10.5240/D336-B220-0DFB-D546-9383-T"
"Q17384444","10.5240/D33E-7ABF-9B34-DAA7-A77B-N"
"Q5159055","10.5240/D342-1C78-F1B9-76F2-F2EC-Z"
"Q4657388","10.5240/D352-C235-0D5E-5100-7B05-S"
"Q14956555","10.5240/D35E-96EE-8736-18C0-D0C2-Y"
"Q108673700","10.5240/D371-D309-5BF7-BC3B-F3F7-F"
"Q107288639","10.5240/D38D-DDCC-7978-FC4B-DF72-B"
"Q5574836","10.5240/D392-B511-28A9-39AD-353C-Q"
"Q60539416","10.5240/D399-EF1D-96B0-C2EA-1FB4-3"
"Q16145635","10.5240/D3A3-D327-AC0F-0236-0747-V"
"Q14956612","10.5240/D3A9-B9DA-7D78-CF3C-66E6-X"
"Q22905754","10.5240/D3BC-6943-8B2D-33AD-70A1-R"
"Q16843187","10.5240/D3DA-EF75-2D6A-8AFA-BBB3-U"
"Q27055879","10.5240/F776-89C1-D054-F5F9-94F1-J"
"Q5130981","10.5240/F784-C5CE-E101-E459-B1A1-U"
"Q65246663","10.5240/F788-78C6-DAE6-97BB-3737-D"
"Q31734340","10.5240/F7A5-BB19-DCB9-FECC-7790-G"
"Q18221257","10.5240/F7A7-D517-82AA-D056-3673-7"
"Q11880457","10.5240/F7B3-C290-ABF0-54D0-87CC-K"
"Q12272255","10.5240/F7B7-EF51-5E7F-4D44-3863-C"
"Q11864005","10.5240/F7C1-82F1-ED36-EE81-0846-9"
"Q58877745","10.5240/F7C3-E91D-AF10-FA5A-84FB-S"
"Q4024818","10.5240/F7DF-60AD-37FE-3635-BF09-M"
"Q4546117","10.5240/F7FC-7960-1391-D52F-7137-U"
"Q12292583","10.5240/F7FF-BF1F-1E9E-2FE6-335E-C"
"Q5663836","10.5240/F804-B0BD-C5AF-2EB6-7C13-0"
"Q11174427","10.5240/F805-80DA-EDED-7EA6-0543-E"
"Q1197999","10.5240/F805-8FD7-937F-082A-60AD-S"
"Q12749524","10.5240/F841-3D42-23B9-ACEC-2243-D"
"Q18703168","10.5240/F84D-F01A-1A22-5ECD-221D-5"
"Q85742440","10.5240/F869-1B3C-2052-A33F-62FA-S"
"Q20817522","10.5240/F872-E4D4-B063-E247-8A07-V"
"Q23710193","10.5240/F8B6-795E-C4F5-9823-3F94-Y"
"Q3415732","10.5240/F8D9-5FDF-9A3D-A380-8933-1"
"Q4833208","10.5240/F8DD-55A6-58B0-0CAA-51AB-C"
"Q1217873","10.5240/F8E7-CD25-DEEC-D824-E40F-T"
"Q33575364","10.5240/F8F1-743F-F4A3-60F6-28FD-S"
"Q20971225","10.5240/F907-2363-A50C-64C5-E9F2-P"
"Q12286286","10.5240/F911-A571-8734-2E8C-3C92-0"
"Q1217004","10.5240/F91B-2168-9C71-CE17-45B2-P"
"Q24037248","10.5240/F920-1CC0-BD33-D510-26CA-B"
"Q1171527","10.5240/F928-6B3A-31BA-3AB7-D52A-7"
