"FilmID","FilmName","Year","Type","wiki_title","wikibase_item","Studio","Distributor"
"tt3409392","Timbuktu",2014,"movie","Timbuktu (2014 film)","Q16653473","studio = {{Plainlist| * [[ARTE France|Arte France Cinéma]] * [[Canal+]] * [[Ciné+]] * [[Centre national du cinéma et de l'image animée|CNC]] * [[TV5Monde|TV5 Monde]]}} | ","distributor = Cohen Media Group | "
"tt3438472","The Reaper",2013,"movie","The Reaper (2013 film)","Q18787996","studio = | ","distributor = | "
"tt3449252","Crisis Hotline: Veterans Press 1",2013,"movie","Crisis Hotline: Veterans Press 1","Q18787624","studio = [[HBO Documentary Films]] | ","distributor = [[HBO]] | "
"tt3455224","Virunga",2014,"movie","Virunga (film)","Q18395479","studio = {{Plainlist| * Violet Films * [[Grain Media]]}} | ","distributor = [[Netflix]] | "
"tt3610188","The Bigger Picture",2014,"movie","The Bigger Picture (film)","Q18883023","studio = | ","distributor = | "
"tt3612232","Boogaloo and Graham",2014,"movie","Boogaloo and Graham","Q18913377","studio = | ","distributor = Network Ireland Television | "
"tt3674140","The Salt of the Earth",2014,"movie","The Salt of the Earth (2014 film)","Q16736285","studio = Decia Films | ","distributor = Le Pacte | "
"tt3689498","Feast",2014,"movie","Feast (2014 film)","Q16857388","studio = {{plainlist| * [[Walt Disney Animation Studios]] * [[Walt Disney Pictures]] }} | ","distributor = [[Walt Disney Studios Motion Pictures|Walt Disney Studios<br/>Motion Pictures]] | "
"tt3838700","A Single Life",2014,"movie","A Single Life (2014 film)","Q18880292","studio = | ","distributor = | "
"tt3946086","Me and My Moulton",2014,"movie","Me and My Moulton","Q18786623","studio = Mikrofilm<br />[[National Film Board of Canada]] | ","distributor = | "
"tt4044364","Citizenfour",2014,"movie","Citizenfour","Q18218448","studio = {{Plainlist| * [[HBO Films|HBO Documentary Films]]<ref>{{cite web|title=Citizenfour (2014) - Financial Information|work=[[The Numbers (website)|The Numbers]]|accessdate=7 March 2021|url=https://www.the-numbers.com/movie/Citizenfour#tab=summary}}</ref> * [[Participant Media]] * Praxis Films }} | ","distributor = [[The Weinstein Company|Radius-TWC]] | "
"tt0470752","Ex Machina",2014,"movie","Ex Machina (film)","Q16635326","studio = {{Plain list| * [[Film4 Productions|Film4]] * [[DNA Films]] }} | ","distributor = {{Plain list| * [[A24]] (United States) * [[Universal Pictures|Universal Pictures International]]<ref name=""BFI""/> (International) }} | "
"tt0810819","The Danish Girl",2015,"movie","The Danish Girl (film)","Q19347583",NA,"distributor = [[Focus Features]] (United States)<br/>[[Universal Pictures]] (International) | "
"tt1392190","Mad Max: Fury Road",2015,"movie","Mad Max: Fury Road","Q1757288",NA,"distributor = {{Plainlist| * [[Roadshow Entertainment]] (Australia)<ref name=""Distribution"">{{cite web |url=https://www.warnerbros.com/news/press-releases/george-millers-mad-max-fury-road-continues-its-worldwide-ride-crossing-300-million |title=George Miller's ""Mad Max: Fury Road"" Continues its Worldwide Ride, Crossing $300 Million |quote=The film is being distributed by Warner Bros. Pictures, a Warner Bros. Entertainment Company, and in select territories by Village Roadshow Pictures. |publisher=[[Warner Bros.]] |date=6 June 2015 |access-date=9 January 2021 |archive-date=15 August 2020 |archive-url=https://web.archive.org/web/20200815052510/https://www.warnerbros.com/news/press-releases/george-millers-mad-max-fury-road-continues-its-worldwide-ride-crossing-300-million |url-status=live}}</ref> * [[Warner Bros. Pictures]] (International)<ref name=""Distribution"" /> }} | "
"tt1398426","Straight Outta Compton",2015,"movie","Straight Outta Compton (film)","Q18154625",NA,"distributor = [[Universal Pictures]] | "
"tt1596363","The Big Short",2015,"movie","The Big Short (film)","Q19850715",NA,"distributor = [[Paramount Pictures]] | "
"tt1618448","Racing Extinction",2015,"movie","Racing Extinction","Q19059425","studio = | genre = | length = 58:57 | label = Rumor Mill Records | producer = | prev_title = [[Meru (film)|Meru]] | prev_year = 2014 | next_title = [[Jim: The James Foley Story]] | next_year = 2015 }} A soundtrack was released via Rumor Mill Records on November 6, 2015.<ref>{{cite web|url=https://itunes.apple.com/au/album/racing-extinction-original/id1050292937|title=Racing Extinction Original Soundtrack|date=November 6, 2015|publisher=iTunes Australia|accessdate=6 November 2015}}</ref> The main theme of the documentary is a song called ""One Candle"" featuring the vocals of Australian singer-songwriter, [[Sia]]. To promote this track, a music video was created using images of animals projected onto the side of the Empire State Building in New York. At the [[88th Academy Awards]], ""[[Manta Ray (song)|Manta Ray]]"" by [[J. Ralph]] & [[Anohni]] was nominated for [[Academy Award for Best Original Song|Best Original Song]]. Other nominees competing in this category were ""[[Earned It]]"" from ''[[Fifty Shades of Grey (film)|Fifty Shades of Grey]]'', ""[[Til It Happens to You]]"" from ''[[The Hunting Ground]],'' ""[[Simple Song Number 3|Simple Song #3]]"" from ''[[Youth (2015 film)|Youth]]'', and ""[[Writing's on the Wall (Sam Smith song)|Writing's on the Wall]]"" from ''[[Spectre (2015 film)|Spectre]]''. ""Writing's On the Wall"", by [[Sam Smith (singer)|Sam Smith]], was the winner. {{Track listing | all_writing = [[J. Ralph]] | collapsed = no | headline = Racing Extinction | total_length = 58:57 | title1 = One Candle | writer1 = {{hlist|J. Ralph|[[Sia]]}} | length1 = 4:03 | title2 = [[Manta Ray (song)|Manta Ray]] | writer2 = {{hlist|J. Ralph|[[Anohni]]}} | length2 = 5:18 | title3 = One Million Miles Away (From the Illusionary Movements of Geraldine & Nazu) | length3 = 3:55 | title4 = The Whole World Is Singing | length4 = 1:15 | title5 = The Hump | length5 = 1:56 | title6 = Our Own Road | length6 = 1:57 | title7 = The Permian | length7 = 2:31 | title8 = Underwater Color | length8 = 1:51 | title9 = The Hand of Man | length9 = 0:55 | title10 = 37 Pictures on a 36 Roll | length10 = 1:56 | title11 = Move the Needle | length11 = 1:01 | title12 = Burning Through the Fossil | length12 = 2:37 | title13 = Endangered Amphibians | length13 = 2:19 | title14 = Better Stewards | length14 = 2:37 | title15 = Almost All Life | length15 = 2:09 | title16 = Racing Extinction | length16 = 5:15 | title17 = Grasshopper Sparrow | length17 = 1:40 | title18 = The Movies | length18 = 2:32 | title19 = Rings of Endangered Species | length19 = 1:29 | title20 = One Note Grand Piano | length20 = 4:22 | title21 = The Mesozoic | length21 = 2:38 | title22 = Possibilities | length22 = 1:01 | title23 = Racing Extinction (Reprise) | length23 = 3:40 }} ==See also== * [[Anthropocene]] * [[Decline in amphibian populations]] * [[Extinction risk from global warming]] * [[Holocene extinction event]] * [[Ocean acidification]] * [[The Photo Ark]] * ''[[The Sixth Extinction: An Unnatural History]]'' * [[List of vegan media]] ==References== {{Reflist}} ==External links== * {{Official website|https://www.racingextinction.com/}} * {{IMDb title|1618448|Racing Extinction}} * {{rotten-tomatoes|racing_extinction|Racing Extinction}} [[Category:2015 films]] [[Category:2015 documentary films]] [[Category:American documentary films]] [[Category:Documentary films about environmental issues]] [[Category:Kickstarter-funded documentaries]] [[Category:Films directed by Louie Psihoyos]] [[Category:2010s English-language films]] [[Category:2010s American films]]",NA
"tt1661199","Cinderella",2015,"movie","Cinderella (2015 American film)","Q15046091","studio = {{Plainlist| * [[Walt Disney Pictures]] * [[Genre Films|Kinberg Genre]] * Allison Shearmur Productions * Beagle Pug Films }} | ","distributor = [[Walt Disney Studios Motion Pictures|Walt Disney Studios<br />Motion Pictures]] | "
"tt1663202","The Revenant",2015,"movie","The Revenant (2015 film)","Q18002795",NA,"distributor = [[20th Century Fox]] | "
"tt1895587","Spotlight",2015,"movie","Spotlight (film)","Q18154496",NA,"distributor = [[Open Road Films]] | "
"tt2080374","Steve Jobs",2015,"movie","Steve Jobs (film)","Q18754959",NA,"distributor = [[Universal Pictures]]<ref>{{cite magazine |url=http://time.com/3604784/steve-jobs-movie-universal/ |title=Steve Jobs Movie Scooped Up by Universal |last=Luckerson |first=Victor |magazine=Time |date=November 25, 2014 |access-date=December 29, 2014 |archive-url=https://web.archive.org/web/20160303165719/http://time.com/3604784/steve-jobs-movie-universal/ |archive-date=March 3, 2016 |url-status=live}}</ref> | "
"tt2096673","Inside Out",2015,"movie","Inside Out (2015 film)","Q6144664","studio = {{plainlist| * [[Walt Disney Pictures]] * [[Pixar Animation Studios]] }} | ","distributor = [[Walt Disney Studios Motion Pictures|Walt Disney Studios<br/>Motion Pictures]] | "
"tt2113681","The 100 Year-Old Man Who Climbed Out the Window and Disappeared",2013,"movie","The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared (film)","Q10527185","studio = {{plainlist| * [[Buena Vista International|Buena Vista International Sweden]] * NICE FLX Pictures * Nordsvensk Filmunderhallning * [[TV4 (Sweden)|TV4]] * [[Film i Väst]] * [[Tele Munchen Gruppe]] * [[Wild Bunch (company)|Wild Bunch]] * [[C More Entertainment]] * [[StudioCanal]] * [[Svenska Filminstitutet]] * Nordisk Film & TV Fond}} | ","distributor = [[Walt Disney Studios Motion Pictures|Walt Disney Studios<br />Motion Pictures]] (Sweden)<br>StudioCanal (France)<br>[[Leonine Holding|Concorde Filmverleih]] (Germany) | "
"tt2322441","Fifty Shades of Grey",2015,"movie","Fifty Shades of Grey (film)","Q14566553",NA,"distributor = [[Universal Pictures]]<ref name=afi/> | "
"tt2379713","Spectre",2015,"movie","Spectre (2015 film)","Q18602670","studio = {{Plainlist| * [[Eon Productions]]<ref name=""THRreview"">{{cite web |last=Dalton |first=Stephen |title='Spectre': Film Review |url=https://www.hollywoodreporter.com/movies/movie-reviews/spectre-film-review-833833/amp/ |website=[[The Hollywood Reporter]] |access-date=2 March 2023 |date=21 October 2015}}</ref><ref name=""AFI"">{{Cite web | url=https://catalog.afi.com/Catalog/moviedetails/70719?sid=eee64a3c-4b88-4649-bb50-c42cdcef0998&sr=1.479148&cp=1&pos=0 | title=AFI&#124;Catalog | access-date=17 September 2018 | archive-date=17 September 2018 | archive-url=https://web.archive.org/web/20180917143507/https://catalog.afi.com/Catalog/moviedetails/70719?sid=eee64a3c-4b88-4649-bb50-c42cdcef0998&sr=1.479148&cp=1&pos=0 | url-status=live }}</ref> * [[Metro-Goldwyn-Mayer Pictures]]<ref name=""THRreview""/> * [[Columbia Pictures]]<ref name=""THRreview""/> * B24<ref name=""THRreview""/> * Danjaq<ref name=""THRreview""/><ref name=""AFI""/> }} | ","distributor = [[Sony Pictures Releasing]] | "
"tt2381111","Brooklyn",2015,"movie","Brooklyn (film)","Q16954098","studio = {{Plainlist| * [[BBC Films]] * [[Telefilm Canada]] * [[Irish Film Board]] * [[SODEC|Sodec Quebec]] * [[British Film Institute]] * Wildgaze Films * [[Finola Dwyer|Finola Dwyer Productions]] * Parallel Films * Item 7 * [[Ingenious Media]] * [[Broadcasting Authority of Ireland]] * [[RTÉ]] * [[HanWay Films]] }} | ","distributor = {{Plainlist| * [[Lionsgate UK|Lionsgate]] (United Kingdom and Ireland) * [[Mongrel Media]] (Canada) }} | "
"tt2401878","Anomalisa",2015,"movie","Anomalisa","Q20942819","studio = {{plainlist| * [[Paramount Animation]]<ref name=afi>{{cite web|title=Anomalisa (2016)|work=[[AFI Catalog of Feature Films]]|access-date=15 February 2021|url=http://catalog.afi.com/Film/70452-ANOMALISA?sid=ae397ab7-25c1-48d4-8011-21200cab5323&sr=6.7716637&cp=1&pos=0}}</ref> * [[Starburns Industries]]<ref name=afi/> }} | ","distributor = [[Paramount Pictures]]<ref name=afi/> | "
"tt2402927","Carol",2015,"movie","Carol (film)","Q15963780",NA,"distributor = {{Plainlist| * [[StudioCanal UK|StudioCanal]] (United Kingdom) * [[The Weinstein Company]] (United States) }} | "
"tt2446980","Joy",2015,"movie","Joy (2015 film)","Q19320969","studio = {{ubl|[[Fox 2000 Pictures]]|[[Davis Entertainment|Davis Entertainment Company]]|[[Annapurna Pictures]]|[[TSG Entertainment]]}} | ","distributor = [[20th Century Fox]] | "
"tt2488496","Star Wars: Episode VII - The Force Awakens",2015,"movie","Star Wars: The Force Awakens","Q6074",NA,"distributor = [[Walt Disney Studios Motion Pictures|Walt Disney Studios<br />Motion Pictures]] | "
"tt2870648","Amy",2015,"movie","Amy (2015 film)","Q19803462","studio = {{Plainlist| * [[Film4 Productions]] * Krishwerkz Entertainment * On The Corner Films * Playmaker Films * [[Universal Music]] }} | ","distributor = [[Altitude Film Distribution]] | runtime = 128 minutes<!--Theatrical runtime: 127:43--><ref>{{cite web |url=https://www.bbfc.co.uk/releases/amy-film |title=''Amy'' (15) |website=[[British Board of Film Classification]] |date=2 June 2015 |access-date=4 June 2015}}</ref> | "
"tt2872750","Shaun the Sheep Movie",2015,"movie","Shaun the Sheep Movie","Q15545272","studio = [[Aardman Animations]]<ref>{{cite news|last1=Lodge|first1=Guy|title=Film Review: 'Shaun the Sheep Movie'|url=https://variety.com/2015/film/festivals/sundance-film-review-shaun-the-sheep-movie-1201411394/|access-date=29 October 2017|work=[[Variety (magazine)|Variety]]|publisher=Variety Media, LLC|date=24 January 2015}}</ref> | ","distributor = [[StudioCanal]] | "
"tt3076658","Creed",2015,"movie","Creed (film)","Q18822138",NA,"distributor = [[Warner Bros. Pictures]] | "
"tt3170832","Room",2015,"movie","Room (2015 film)","Q18703032",NA,"distributor = {{Plainlist| * [[Elevation Pictures]] (Canada) * [[StudioCanal UK|StudioCanal]] (United Kingdom and Ireland) * [[A24]] (United States) }} | "
"tt3170902","Theeb",2014,"movie","Theeb","Q20422190","studio = {{Plainlist| * Bayt Al Shawareb * Noor Pictures * Immortal Entertainment }} | ","distributor = MAD Solutions (MENA)<br>[[Film Movement]] (US)<br>New Wave Films (UK) | "
"tt3183630","The Boy and the World",2013,"movie","Boy and the World","Q16246692","studio = Filme de Papel | ","distributor = Espaço Filmes | "
"tt3203606","Trumbo",2015,"movie","Trumbo (2015 film)","Q18692630","studio = {{Plainlist| * ShivHans Pictures * Everyman Pictures * Groundswell Productions}} | ","distributor = {{Plainlist| * [[Bleecker Street (company)|Bleecker Street]] (United States) * [[Entertainment One|Entertainment One Features]] (International)<ref>{{cite web|title='Trumbo': Review|website=[[Screen International]]|first=Allan|last=Hunter|date=13 September 2015|access-date=4 October 2021|url=https://www.screendaily.com/reviews/trumbo-review/5093031.article}}</ref> }} | "
"tt3312830","Youth",2015,"movie","Youth (2015 film)","Q18703892","studio = {{Plainlist| * Indigo Film * [[Number 9 Films]] * [[Film4 Productions|Film4]] * [[Canal+]] * [[France Télévisions]] * Barbary Films * [[Mediaset Premium]] }} | ","distributor = {{Plainlist| * [[StudioCanal UK|StudioCanal]] <small>(United Kingdom)</small><ref>{{cite web|url=http://www.screendaily.com/news/sorrentinos-youth-scores-sales/5072093.article|title=Paolo Sorrentino's Youth sold to UK, Germany, Spain|last=Wiseman|first=Andreas|date=19 May 2014|access-date=20 May 2015}}</ref> * [[Pathé Distribution]] <small>(France)</small> * [[Mediaset|Medusa Film]] <small>(Italy)</small> }} | "
"tt3397884","Sicario",2015,"movie","Sicario (2015 film)","Q17337292","studio = {{Unbulleted list |[[Black Label Media]]|[[Thunder Road Pictures|Thunder Road]]}} | ","distributor = [[Lionsgate Films|Lionsgate]] | "
"tt3398268","When Marnie Was There",2014,"movie","When Marnie Was There","Q15303700","studio = [[Studio Ghibli]] | ","distributor = [[Toho]] | "
"tt3460252","The Hateful Eight",2015,"movie","The Hateful Eight","Q18225084","studio = {{Plainlist| * [[The Weinstein Company]]<ref>{{cite web |last=McCarthy |first=Todd |title='The Hateful Eight': Film Review |url=https://www.hollywoodreporter.com/movies/movie-reviews/hateful-eight-film-review-849069/amp/ |website=[[The Hollywood Reporter]] |access-date=13 December 2022 |date=15 December 2015}}</ref> * Shiny Penny<ref name=afi>{{cite web|url=https://catalog.afi.com/Catalog/moviedetails/70512?sid=e58278a4-a968-4ca3-818f-d591974e8d7d&sr=3.7456675&cp=1&pos=0|title=The Hateful Eight (2015)|work=[[AFI Catalog of Feature Films]]|access-date=February 6, 2018|archive-url=https://web.archive.org/web/20180207010045/https://catalog.afi.com/Catalog/moviedetails/70512?sid=e58278a4-a968-4ca3-818f-d591974e8d7d&sr=3.7456675&cp=1&pos=0|archive-date=February 7, 2018|url-status=live}}</ref> * [[FilmColony]]<ref name=afi/> * Double Feature Films<ref>{{cite web |title=The Hateful Eight |url=https://www.pharos.de/en/postproduction/digital-cinema-distribution-services/projects/detail-projects/the-hateful-eight/ |website=Pharos |access-date=13 December 2022}}</ref><ref>{{cite web |title=The Hateful 8 |url=https://www.crew-united.com/en/The-Hateful-8__213381.html |website=The Hateful 8 |access-date=13 December 2022}}</ref> * Visiona Romantica, Inc.<ref>{{cite web |title=The Hateful Eight (2015) |url=https://www2.bfi.org.uk/films-tv-people/564128cf58dc3 |website=[[British Film Institute]] |access-date=13 December 2022}}</ref> }} | ","distributor = The Weinstein Company<ref name=afi/> | "
"tt3521134","The Look of Silence",2014,"movie","The Look of Silence","Q17586651",NA,"distributor = {{Plainlist| * [[Why Not Productions]] {{small|(France)}} * [[Koch Media]] {{small|(Germany)}} * Cinema Delicatessen {{small|(Netherlands)}} * [[Alamo Drafthouse Cinema|Drafthouse Films]] {{small|(US)}} }} | "
"tt3544082","45 Years",2015,"movie","45 Years","Q18642424","studio = [[Film4 Productions]]<br>[[British Film Institute]]<br>[[Creative England]]<br>The Bureau | ","distributor = [[Artificial Eye]] | "
"tt3659388","The Martian",2015,"movie","The Martian (film)","Q18547944",NA,"distributor = [[20th Century Fox]] | "
"tt3682448","Bridge of Spies",2015,"movie","Bridge of Spies (film)","Q18067135","studio = {{Plainlist| * [[DreamWorks Pictures]]<ref name=""wdsm_press_kit"">{{cite web |url=http://www.wdsmediafile.com/media/BridgeOfSpies/writen-material/BridgeOfSpies5612b524385f6.pdf |title=Bridge of Spies Press Kit |website=wdsmediafile.com |publisher=The Walt Disney Studios |access-date=December 14, 2015 |archive-url=https://web.archive.org/web/20151214044559/http://www.wdsmediafile.com/media/BridgeOfSpies/writen-material/BridgeOfSpies5612b524385f6.pdf |archive-date=December 14, 2015 |url-status=dead }}</ref> * [[Reliance Entertainment]]<ref name=""afi"">{{cite web|url=https://catalog.afi.com/Catalog/MovieDetails/70770|title=Bridge of Spies (2015)|work=[[AFI Catalog of Feature Films]]|access-date=October 23, 2019}}</ref> * Afterworks Limited<ref name=""afi""/> * [[Studio Babelsberg]]<ref name=""afi""/> * [[Amblin Entertainment]]<ref name=""afi""/> * Marc Platt Productions<ref name=""afi""/> * [[Participant Media]]<ref name=""afi""/> * [[Fox 2000 Pictures]]<ref name=""afi""/> }} | ","distributor = {{plainlist| * [[Walt Disney Studios Motion Pictures]]{{efn|name=Disney|Distributed by [[Walt Disney Studios Motion Pictures]] through the [[Touchstone Pictures]] banner.<ref name=DisneyFox/>}} (United States) * [[20th Century Fox]]<ref name=DisneyFox/> (International) }} | "
