"QID","value"
"Q18911852","GKD1-SNC"
"Q117478226","GSRQ-7XD"
"Q117479204","LZPS-HHC"
"Q117480383","9ZS4-7NQ"
"Q117031704","KGCT-84J"
"Q608103","GH3J-8CQ"
"Q6243897","KFRY-CV1"
"Q117485326","LWTH-3P1"
"Q117485326","GKXK-3BC"
"Q5082817","GKXK-XKP"
"Q6218452","9SHF-YDX"
"Q4722815","MTX8-ZT8"
"Q117488022","9H2R-YKZ"
"Q117488175","9H2R-YK1"
"Q87470673","LCXQ-ZGK"
"Q117493136","GKX6-ZN1"
"Q117494434","KHWH-F4V"
"Q92379418","27VG-SL2"
"Q567964","MXH3-4KX"
"Q91354752","L7BV-VVF"
"Q21069457","LCML-YVR"
"Q117553760","GXX3-NBT"
"Q92258302","L4MP-MT4"
"Q117568314","GDN2-DCT"
"Q117569294","KZ6W-FBK"
"Q92244389","9WVR-6R2"
"Q92245038","MJCF-LZT"
"Q19471856","LZVC-PRX"
"Q89266959","L44S-9LR"
"Q117585776","KGYZ-BLR"
"Q117587300","LZLT-GP5"
"Q117592607","9HV3-3FT"
"Q96242046","G9L7-LT8"
"Q117617897","L7GH-8TZ"
"Q117633816","LD3C-HMN"
"Q21607860","L7DG-8BN"
"Q117646771","L7DG-8BJ"
"Q117649352","GQR2-345"
"Q2823892","99CV-PSR"
"Q6226797","GZL3-33P"
"Q15810673","GZPT-K7W"
"Q117662841","K675-7HP"
"Q117687326","L7H3-HQ4"
"Q117695847","L7H3-HQ3"
"Q117705117","G93F-MQG"
"Q92028602","M7GQ-7J6"
"Q95361826","G7G2-Y31"
"Q12040463","GVZL-M75"
"Q116681036","LH8M-Y6G"
"Q886085","K23S-MSV"
"Q45136357","LDQN-XY8"
"Q116672109","9JH4-GYJ"
"Q116686171","MKWZ-FLV"
"Q8003469","KZG3-8ZM"
"Q116689744","KNV6-SDQ"
"Q116689847","94V8-5GL"
"Q107037032","29WW-2RN"
"Q116689988","29W4-NX5"
"Q116689894","LHY9-YNK"
"Q105670637","G79H-76Q"
"Q3435031","K4XS-4H9"
"Q109854020","M7W5-3VN"
"Q3744160","KWB3-Q4N"
"Q2127878","GV82-BJ4"
"Q55848529","M4J5-TXF"
"Q116691227","9Q2V-19N"
"Q116691307","L271-55B"
"Q708776","LHR1-724"
"Q112089284","GZVM-9LW"
"Q2374046","KXLL-787"
"Q7088941","K646-T86"
"Q5726733","GSFS-YZP"
"Q12998","99QY-BFD"
"Q116697688","K8WM-P84"
"Q116697102","G3LG-HGR"
"Q116697982","G3LG-W9J"
"Q105878134","LJG6-Y1V"
"Q116698527","KG4P-BVH"
"Q7350731","94HD-5XF"
"Q28232746","KG4P-BV4"
"Q683269","GVDW-Q5Y"
"Q116700477","LTX2-66H"
"Q75958525","G3GJ-56B"
"Q3560422","GSNH-NR9"
"Q72763880","GZGM-D3X"
"Q72764663","GZL5-XXX"
"Q6813899","9D4R-WJ8"
"Q4767519","L78J-95V"
"Q43948057","GMZW-G4Y"
"Q46996039","2ZS7-Q7X"
"Q55720131","LCMZ-3GH"
"Q116711770","L5VB-6QG"
"Q5901299","LYQG-XF6"
"Q116728086","GQVD-GRL"
"Q116728698","G3FB-W7H"
"Q116728676","K8RX-5ST"
"Q75958527","LBC9-J1F"
"Q75580832","LTXH-WZ5"
"Q107650257","GVDR-DQR"
"Q116732835","2WN2-ZCS"
"Q5393626","LQRM-Z2K"
"Q63213576","G6K5-3VZ"
"Q94640489","LKQT-6VK"
"Q116736465","L19D-541"
"Q366845","K8G8-GZL"
"Q352030","GW1K-FDL"
"Q116742175","KT44-YNZ"
"Q66424705","KCMH-H5Z"
"Q76350042","MKDX-5KW"
"Q75880663","GZ8Y-64R"
"Q6222496","MF2T-PBJ"
"Q116742586","9QK6-P7V"
"Q116742907","KT3B-Q1C"
"Q112968250","MY4C-5VW"
"Q107821325","LWB9-CY7"
"Q116744347","LW1T-C4D"
"Q116744353","KP7V-RGF"
"Q116744421","G39X-V51"
"Q110816974","LKFN-3DN"
"Q4950818","LZT3-QSB"
"Q116749023","GV6N-796"
"Q107650352","LBKT-RDJ"
"Q116753574","GV62-ZNQ"
"Q16200395","GQCL-N4Q"
"Q116754238","GV62-HJM"
"Q116755159","GV65-F2S"
"Q116756229","K85J-VZF"
"Q116760106","KCDK-SX9"
"Q116760821","G4GM-71B"
"Q27531771","GV61-3CG"
"Q116762337","L1YF-4ML"
"Q116762576","LDHC-MR2"
"Q116757117","GS9S-J73"
"Q116762644","K8Q2-GJD"
"Q116763145","GM32-GGN"
"Q111685991","944F-PWB"
"Q5901926","LB8L-5XW"
"Q279018","2M7L-1TR"
"Q116766353","LHMM-M68"
"Q116766657","L1V4-FS3"
"Q116766949","KCXF-QM5"
"Q116766981","LCC6-6RH"
"Q97101689","LW9Y-WQW"
"Q6170890","G65H-HMQ"
"Q6077706","LH12-RN6"
"Q124428","K4LN-5ZY"
"Q116768258","GQ3L-ZSR"
"Q120691783","LKSX-24N"
"Q120382261","G8JV-4YB"
"Q120431617","GQQM-H4Q"
"Q113808379","G41D-7X4"
"Q5593","LH17-95K"
"Q26763822","KFRM-LLD"
"Q120721502","GQC6-Q7Q"
"Q55127804","299M-KYX"
"Q120728550","L8G7-YX1"
"Q152306","2DXK-QCN"
"Q57395996","M4CN-ZV4"
"Q721293","LZV8-Z64"
"Q5734103","KC38-HG9"
"Q21522642","LCKR-X84"
"Q120717964","9VMC-LRS"
"Q6251609","GMBK-CYS"
"Q120736394","G2JJ-SX1"
"Q120751524","K8DM-923"
"Q120752000","GW4K-672"
"Q120752325","LV67-FZ4"
"Q120754396","LR8D-TJY"
"Q120754739","KZ2W-RJX"
"Q120736515","KZTW-HC1"
"Q120755073","LD1M-YDS"
"Q120755216","LHM5-JRB"
"Q120762351","9KGQ-71W"
"Q120762082","G2PC-RK4"
"Q25310","LZNR-GRZ"
"Q120775648","LDYS-QRH"
"Q120776936","L4F9-RNX"
"Q120204574","K11V-CDJ"
"Q114595330","L63H-WL6"
"Q51123420","2MJ7-71S"
"Q120381707","KNHF-Q1C"
"Q120796865","LX7K-W5V"
"Q120800413","G2P5-YLG"
"Q120802170","2Z3K-XBH"
"Q36509798","94B3-CCW"
"Q120828319","GQWN-7WY"
"Q120835086","M8NM-PRM"
"Q120805307","K8GZ-V3R"
"Q120836188","LJZQ-KSQ"
"Q120854453","KG7V-JSH"
"Q120855909","LW4X-SC3"
"Q120860743","KZZ7-SXJ"
"Q57729511","KCMT-JKZ"
"Q5702149","MWB5-M7H"
"Q120869939","G257-3N3"
"Q120870211","G253-R7C"
"Q115464159","L29R-2Q6"
"Q120878299","L66H-JFV"
"Q19326002","LYL8-LP4"
"Q120884134","LXQX-JWP"
"Q76247197","LXQX-KL9"
"Q120892381","M5XV-MYX"
"Q75345115","GS77-MCT"
"Q15997942","L4KQ-8CS"
"Q6780875","GXNM-DKK"
"Q120691929","MNH6-LWF"
"Q14948968","9C7Q-RQM"
"Q28793892","KCC5-6W9"
"Q100409382","K4BF-K12"
"Q100407016","K85G-N1W"
"Q2571824","KC9D-JMJ"
"Q120907987","9D53-31H"
"Q120908376","LBXD-TT1"
"Q120908557","LCJH-J6W"
"Q18576985","G2RX-HDG"
"Q75356433","LRHN-BM8"
"Q75356436","MS23-JJF"
"Q21462582","KH5C-VSX"
"Q3525500","L2SY-5TP"
"Q15994310","L6GS-8QJ"
"Q120935176","LCVG-BQW"
"Q21463286","9KB3-JSW"
"Q7965771","KHXL-QMF"
"Q116189710","G2RK-CBY"
"Q57275","KHY3-7DW"
"Q27505171","G2RG-MNR"
"Q111685854","GHPS-R8T"
"Q120965167","KZH7-CPB"
"Q64607","KH9M-F57"
"Q120968067","LK4H-G37"
"Q120968907","LT76-DNQ"
"Q120969211","K8JM-774"
"Q120971759","G6Z3-248"
"Q1457777","GJSR-669"
"Q1508082","G2T7-RN1"
"Q546467","KCP7-C83"
"Q21466453","L61J-K6J"
"Q15490687","KNDM-ZLQ"
"Q120985594","G2T4-GK4"
"Q120984975","G2TH-CW6"
"Q57460943","G8GS-4PD"
"Q21021867","9HKS-8N2"
"Q45214718","KZSW-62K"
"Q42597106","G2TD-CLD"
"Q120857914","KG7V-NP7"
"Q120999390","KL7Y-JVT"
"Q13533394","LR7W-ZDK"
"Q328594","K41V-K7Y"
"Q7298057","9VRT-PYD"
"Q123122335","LRQ7-D4W"
"Q123122615","LZBG-BJN"
"Q116169550","L87M-3VZ"
"Q116181043","L87M-3K3"
"Q123127636","GMHB-FM7"
"Q111024712","LJBP-93F"
"Q20965551","M7H6-65C"
"Q104531988","GW99-9XQ"
"Q19873965","LZ16-MT2"
"Q65989","9MC4-HW2"
"Q76216897","LBFD-H9K"
"Q75758719","KHP9-5WF"
"Q123142514","2Q1K-ZQ6"
"Q123142665","99ZT-H5Q"
"Q123142926","GLYH-6QX"
"Q123142815","KZ1Z-NM2"
"Q123143462","2WXL-LHH"
"Q16058474","GCKG-H6S"
"Q123149814","KZTZ-RJF"
"Q123151097","LHXD-HRM"
"Q123151156","K2P7-M94"
"Q123151570","L2F2-Z6P"
"Q123151933","LBHB-4N1"
"Q123152363","9FWM-Y2K"
"Q123152558","GH87-KLR"
"Q116449767","GLY5-TX2"
"Q5266901","L14C-KQQ"
"Q60312030","GLYY-VXV"
"Q76018211","K8PW-2W8"
"Q123166567","GW95-MD5"
"Q123166927","GM4L-63W"
"Q123167317","GLY2-K2M"
"Q52398490","L7KQ-1FK"
"Q5621561","K81V-7S7"
"Q123170706","LL77-1LK"
"Q123171313","GXMJ-LJ7"
"Q75488224","KG9B-RXS"
"Q123174128","GCRH-1YW"
"Q104651713","GM4L-HRT"
"Q123177572","GM4L-7KZ"
"Q123177866","GM4L-8DD"
"Q123177900","GLB2-39R"
"Q123177929","GM4L-2JH"
"Q123178648","GLBL-LBS"
"Q123180154","GD3M-GWG"
"Q123181460","GLBP-7XB"
"Q123183327","KLLB-QM4"
"Q123183676","GDSP-CLM"
"Q111628649","KDQQ-F39"
"Q123185240","LV92-863"
"Q5479909","M7XB-BSS"
"Q123189161","LZGW-SQ5"
"Q75488223","LK5V-WGV"
"Q2363929","LYVF-7XN"
"Q123196563","GLY2-RVH"
"Q105771138","G7S6-FGS"
"Q123199067","GK4H-RK6"
"Q123199115","GM4G-JR4"
"Q56650054","LK5V-DPN"
"Q75333893","LK5V-69S"
"Q76260786","LK5V-6W7"
"Q76320615","GXMK-46T"
"Q5240069","GSM1-ZDP"
"Q123219702","GLBT-XJR"
"Q25880","LZHG-RQL"
"Q117328048","GGMS-4QZ"
"Q123231299","GM4G-3WV"
"Q52149527","KCXX-Y19"
"Q741482","LZZS-RLL"
"Q4718386","K8JM-NVC"
"Q123238333","LCWJ-Z5L"
"Q96217581","LZK2-XYL"
"Q123240010","GM43-J73"
"Q123240268","GM4W-29Y"
"Q123230989","GM4L-C1D"
"Q123241911","G8JB-TSM"
"Q123241923","GMWK-5K3"
"Q123241940","KWCF-TFX"
"Q123245347","LD5J-JPH"
"Q106376074","GGMV-WML"
"Q123197471","M5QL-SDL"
"Q123248237","9SSZ-Q2Y"
"Q123225151","KZ9D-4J8"
"Q123252431","GNRG-5LB"
"Q123252505","LDWF-4FX"
"Q123253922","KLY3-RJ9"
"Q123259603","GHW3-W2P"
"Q123260145","27JD-8P9"
"Q60692478","GKXY-Y6C"
"Q123264015","LWN4-HMZ"
"Q60693041","GJJJ-Q33"
"Q3453274","GG9Z-SQS"
"Q256916","GG96-PZW"
"Q123273259","KZ5G-W4R"
"Q21454811","G3GN-HBK"
"Q120691863","GG9J-SX2"
"Q123274920","G428-TJR"
"Q123277370","LZKH-9XG"
"Q98518189","G7G2-B46"
"Q117712195","GKN8-BZ4"
"Q525519","LH3N-TYG"
"Q117713766","LVNL-26T"
"Q117713821","LVNL-V15"
"Q117725733","L5VP-M2K"
"Q117730677","KH1S-9SS"
"Q117733508","GKN2-517"
"Q117714496","GKN8-WVN"
"Q117736995","GKN2-VNG"
"Q117748624","LVNL-KD6"
"Q117748660","LVNL-V91"
"Q117750194","GVC6-D66"
"Q117750267","LYV3-SVG"
"Q57145","LYTC-V4V"
"Q30311732","GKJX-5BV"
"Q117743565","GKJF-M15"
"Q117767129","LTB6-3Z2"
"Q552255","LTB6-7S3"
"Q711423","G3NY-Z17"
"Q96308878","LC7Q-R14"
"Q180099","LC7Q-TM1"
"Q96308877","LC7Q-TMQ"
"Q80596","LTRJ-RZV"
"Q100786998","G9H2-3D3"
"Q56033705","GHRT-PPR"
"Q62022932","LYX3-R9S"
"Q117768806","LKYY-ZVD"
"Q57100","M3DF-2SC"
"Q906477","G3L9-S8Q"
"Q110316713","GCZ7-8ZR"
"Q105948170","GKJG-TZ1"
"Q117769476","LYSJ-2G5"
"Q117769499","LYSJ-XF6"
"Q113637092","GKJT-GJT"
"Q113673767","GKJY-H6W"
"Q5542683","GKVM-8H7"
"Q73973681","LLCW-N4N"
"Q117788344","GN6D-6G4"
"Q117788367","GQG9-GRZ"
"Q443096","24MR-LYG"
"Q5317413","MWS3-DZB"
"Q117793983","9H2V-SBG"
"Q117624319","LXQP-971"
"Q117800611","2WMQ-ZSS"
"Q117800653","LVXX-D2Y"
"Q117800799","GSG3-Z79"
"Q117801739","G925-VM1"
"Q112671548","G4WQ-CX6"
"Q117802860","GZ3K-6HV"
"Q4796844","GZ5G-JS9"
"Q103454543","GFSL-FDH"
"Q117804603","GKVL-XWH"
"Q117806222","GNFY-YP6"
"Q117806376","GFGK-L9H"
"Q112234961","GZVJ-5F2"
"Q117808114","GS29-1YX"
"Q15808149","L5P1-TQY"
"Q117812428","MPFG-MGG"
"Q117811198","GNB6-2Z4"
"Q117811195","GNB6-VWL"
"Q117814973","G37C-RBJ"
"Q21521673","MCPS-9KM"
"Q117815533","LK4X-JNB"
"Q109812422","KHD7-5T7"
"Q117815806","M6QX-18H"
"Q770495","MJB6-CS9"
"Q111452441","KN84-WSD"
"Q117817305","KL4L-2PD"
"Q117817312","G4SN-LHY"
"Q100606210","MCVF-67L"
"Q178106","KHWR-WSK"
"Q117818785","GKKC-RBL"
"Q793779","L6JM-GMJ"
"Q21604000","L6J9-7RX"
"Q117826509","LDMP-619"
"Q117830192","LDMP-X2H"
"Q2975484","9D4B-D2Y"
"Q117830885","K8PY-T14"
"Q117830964","LHR9-N63"
"Q12310229","MV69-71S"
"Q117836375","KW85-JR2"
"Q456270","G7R7-GTW"
"Q117840378","G6Y4-FR4"
"Q117840795","GH7L-3GP"
"Q16692420","9XGT-Z9D"
"Q62061343","GD95-JZ1"
"Q56884023","LCC3-ZXT"
"Q117842687","GK2N-KYT"
"Q112445555","GZH4-NHM"
"Q117845564","LDQV-1TG"
"Q96587356","L5CY-JQ5"
"Q1763678","M3MJ-P7Y"
"Q117846551","LRRJ-Q5Q"
"Q67383354","LZGY-WSL"
"Q273716","KZG3-LK4"
"Q80894824","MJ13-NYD"
"Q117850500","LTKX-G8B"
"Q7279331","KLQR-HKF"
"Q15997821","9VVN-KNK"
"Q20018551","G97M-YZY"
"Q38000277","GQ5R-3XL"
"Q21288582","G2TN-NWF"
"Q21453383","LH38-F8X"
"Q121008435","M9M9-XV4"
"Q121008719","9XTX-96S"
"Q21460371","9JS3-48C"
"Q121009245","MV1X-VCF"
"Q121009462","9J8F-VX1"
"Q121009682","LKQ5-F23"
"Q112712953","LCJ1-WVY"
"Q20203329","ML95-B7J"
"Q21457476","G49N-KX1"
"Q21461420","LTZ8-ZFX"
"Q121011224","KWJB-X2P"
"Q121026396","G6PJ-RGV"
"Q121027057","L6G2-8QD"
"Q121027395","G2T5-TFN"
"Q121027826","L2T5-9LT"
"Q60430678","G29C-JH6"
"Q121024432","L8GW-H3L"
"Q21464806","L5RG-74Q"
"Q21457738","GW1M-5VL"
"Q1846089","GW1M-KVZ"
"Q76171017","K8H8-278"
"Q21464740","GCJP-SFS"
"Q2920845","G2T1-V67"
"Q121032387","K8FL-QT3"
"Q2662652","M6NW-3KK"
"Q112356982","G2Y3-25P"
"Q55846526","9998-B3G"
"Q1370317","M9SW-L91"
"Q59570531","G2YK-ZYC"
"Q75308930","K4PB-KCK"
"Q75534037","G748-VKJ"
"Q75935990","MWVK-VRK"
"Q76013780","MS15-NLJ"
"Q76013781","M39D-QF3"
"Q76013782","MWVK-VR3"
"Q361900","KZ32-FTL"
"Q27958152","G8NW-RMC"
"Q8005503","GWYS-5JM"
"Q109286496","G2YC-VHF"
"Q10289120","G4LH-DBN"
"Q121087525","KHX8-LWY"
"Q120373247","M1P5-XYT"
"Q64685659","MMJJ-BL2"
"Q3068161","LJQS-CJ3"
"Q121089247","LT49-5ZT"
"Q114938594","LH87-W46"
"Q105875528","LZLS-M8C"
"Q58685","MHB5-Z89"
"Q62726","KHZB-FMB"
"Q15444985","G6ZJ-MR4"
"Q121089881","GDMZ-T55"
"Q121094604","G2BS-S5N"
"Q21519454","9J8N-6MY"
"Q15857672","9MR2-PR2"
"Q95191766","G2B4-4N3"
"Q1396046","G2B4-33S"
"Q5496322","GDNJ-WWH"
"Q121135720","9H2V-3MN"
"Q64138729","GZDY-XCP"
"Q96186036","LVGP-BH6"
"Q75637656","G2R8-YM2"
"Q75637651","G84V-59M"
"Q56181487","97F7-C44"
"Q121157432","M71G-361"
"Q121157459","M71G-MKG"
"Q121157685","G2BR-GZC"
"Q121160097","2DXV-548"
"Q121160290","G2BR-P67"
"Q59220981","GF38-L55"
"Q121208318","9FMQ-PQL"
"Q17009129","LTFS-G3K"
"Q29054748","MB6R-TGN"
"Q897249","GSB2-DDP"
"Q121223819","GJK4-LP4"
"Q120765770","L2TD-735"
"Q121224636","L43W-KKH"
"Q121225249","9VMP-QHT"
"Q62086264","LC8P-V61"
"Q109854160","LC6X-4DB"
"Q121225321","LLS7-J69"
"Q121237598","9649-RVD"
"Q121251411","G2DS-8MZ"
"Q121264187","LVZR-ZZM"
"Q64027500","KCCZ-D9H"
"Q121270905","L7P1-PM4"
"Q121287505","G8F8-481"
"Q121288219","LKTP-Y4Z"
"Q7427277","G21B-Y6Q"
"Q5401259","G21B-V3N"
"Q119801053","KWZP-GB4"
"Q119800878","KNBM-QC5"
"Q65509937","LKRN-1NB"
"Q105526634","GLM7-J88"
"Q105526632","G2P9-QS2"
"Q51582","GLM9-2LK"
"Q5460746","MQ1R-JF6"
"Q116768255","LVK7-HTW"
"Q116768970","L2D4-BM1"
"Q116763371","LT79-881"
"Q64748444","LZLF-7R6"
"Q76177727","9QX5-FXG"
"Q76365695","GC25-Z5L"
"Q116769041","96DS-6SJ"
"Q116771972","GVXG-1CX"
"Q325633","L4BL-31T"
"Q957065","KH96-LCY"
"Q116772600","MG6K-JJB"
"Q116768254","LYN8-B8F"
"Q116773300","LC7X-WL7"
"Q958743","LYV7-B6G"
"Q3805601","LYV7-5PR"
"Q116774725","GSXD-X4R"
"Q116774937","GVXR-GQP"
"Q116775704","LHK5-773"
"Q965701","9MR7-LHF"
"Q116775086","KHPF-ZC9"
"Q113444610","G7HS-TG9"
"Q116775707","L2BK-XM2"
"Q116776392","LKQF-RD6"
"Q3611682","94HB-648"
"Q3760557","LHKM-1K3"
"Q116777108","LTRK-NCF"
"Q85622556","9V7S-NFS"
"Q792249","GSHF-5NJ"
"Q116775709","MRTH-1N7"
"Q116775668","GVF9-9K1"
"Q116775717","LWHV-S95"
"Q116780549","LV44-L4R"
"Q116775700","KHRF-WKC"
"Q116780769","GWDD-H78"
"Q116775721","GVFQ-1WN"
"Q5593280","K4PR-SCM"
"Q1291577","9W9K-58R"
"Q116783941","LY88-M9P"
"Q116783807","9Q98-DYV"
"Q5540496","93XK-2LW"
"Q98765443","9Q3L-PFB"
"Q116784102","K45T-RMF"
"Q75331482","L14Q-PSC"
"Q66587170","GVF5-MNG"
"Q116790198","27XJ-4M7"
"Q116792010","9NHP-KS3"
"Q116793224","G7BL-LTV"
"Q116795516","9KH6-QQM"
"Q106353964","GVN7-BMV"
"Q116812719","GVNZ-4HD"
"Q84607247","G7JS-D1H"
"Q116813135","GQSP-RKX"
"Q552828","MGPY-VPF"
"Q116814025","LCPB-L91"
"Q116814040","LBGW-7TL"
"Q116820238","GM8Y-VSX"
"Q4789040","LZ6K-5B6"
"Q116820896","L1FD-B1G"
"Q116775677","G36K-V65"
"Q62070328","G9DL-334"
"Q116837617","LZM5-CYK"
"Q116838114","LKR2-FWM"
"Q116841581","GQMQ-XDC"
"Q116843674","G7PF-91T"
"Q116845431","LDQ6-9FF"
"Q106548704","GWXP-N87"
"Q106548599","GD6W-8HT"
"Q116856360","9KZJ-SQP"
"Q116856527","LDQ6-1J9"
"Q116856803","LV2N-P97"
"Q116856835","LDQ6-358"
"Q111028460","L2TP-3XQ"
"Q5076916","K858-X5K"
"Q111431769","LZP1-RPS"
"Q7236890","LWFF-QFD"
"Q16063957","L4QY-X15"
"Q2060117","GVJT-ZHJ"
"Q96384736","GSV4-H95"
"Q116866961","MWV2-7SB"
"Q75674153","MVS8-DVT"
"Q116872481","KH9W-166"
"Q112508514","KGVH-K5M"
"Q116872734","LKSK-88K"
"Q76049692","LVSP-5H1"
"Q76238487","LVSP-5DD"
"Q116873465","KCD1-H3D"
"Q116879645","GVSS-DLS"
"Q116879988","GVSS-NJP"
"Q538578","GVNJ-4FS"
"Q116886385","93F4-CS5"
"Q18756604","KNZ6-CTW"
"Q116890011","MPXB-JPJ"
"Q111676948","9ZSG-W82"
"Q116890254","MPXB-JGY"
"Q111698643","GM7M-RGN"
"Q116904949","GV2W-18X"
"Q6235980","KH6X-99F"
"Q116909054","L1XG-693"
"Q116908986","GCXY-TJ1"
"Q113809172","GXQW-YMQ"
"Q123277782","K6QC-DD3"
"Q2943694","GG9C-1Y8"
"Q16031562","GG9Z-35Q"
"Q123289780","M7SH-HJ8"
"Q643644","9J5C-1LT"
"Q123290187","GL1D-2BY"
"Q123201070","GGSS-GQN"
"Q4480343","GZ53-DHX"
"Q123291259","GJ6Q-R11"
"Q123291330","GW54-WPN"
"Q123296697","GGS7-2G1"
"Q123299948","976F-J1T"
"Q123300458","GZB9-7SD"
"Q97313411","9KG3-4P5"
"Q123301621","G6YB-959"
"Q123301933","LHNH-MVF"
"Q123307168","KZ19-TR4"
"Q123290552","GGS7-RQQ"
"Q123308583","LYNX-CV4"
"Q123309072","G6F2-1JV"
"Q82570418","GGSJ-YC9"
"Q123238563","GM4L-NH7"
"Q123289556","GMZT-Z2Q"
"Q94510284","LZ84-851"
"Q123322941","K413-CK5"
"Q123322105","KHFN-75T"
"Q123330230","MKP4-LHZ"
"Q123328868","MKP4-L4V"
"Q123332604","MN53-4CY"
"Q123332741","G8QV-MZ1"
"Q123336513","9KL5-3JQ"
"Q61314346","L8YY-CVK"
"Q1781786","LDM5-F3S"
"Q960949","KVLR-SGG"
"Q5980441","GG39-LX9"
"Q55193241","G8XB-6TS"
"Q123342572","G8X1-M3D"
"Q123344728","GG3W-F3Z"
"Q123344938","GG34-4K5"
"Q6144874","9HVW-BCW"
"Q67503397","L63D-67M"
"Q26250845","L63D-ZD1"
"Q75601780","MGBK-SYN"
"Q10393706","MM7V-XMS"
"Q123349045","GG36-257"
"Q5218270","GGSC-CNM"
"Q7050355","LTMV-PBG"
"Q123354067","GG3V-L4K"
"Q123354331","G8XY-1JR"
"Q123353996","LRCQ-QLH"
"Q123356260","GS3S-ZV4"
"Q123357375","L746-S5F"
"Q4019927","MMYZ-GB8"
"Q64013995","KN73-SSZ"
"Q123365969","L5GN-9MS"
"Q123366041","G6MB-9NC"
"Q21609363","G9J9-8JY"
"Q123366148","LBW8-SNW"
"Q123366180","9QZ8-Y73"
"Q123366228","LRYX-6B5"
"Q123255079","GS9K-Z3Q"
"Q123371355","GJS5-6Y1"
"Q123375441","LD16-6ML"
"Q123375804","G96Y-LCL"
"Q123376056","LKH3-91G"
"Q123380280","LHR3-XZW"
"Q104146207","G9S2-HDH"
"Q106270814","L1PK-971"
"Q123327347","LJYQ-JLY"
"Q123327673","LY2F-98S"
"Q123383464","GG77-JSL"
"Q75659863","LH54-JYF"
"Q123398477","GMPC-MJJ"
"Q123398589","9HJD-NPT"
"Q7052245","LN9H-HSR"
"Q123408943","MLR2-FK5"
"Q123409188","K4Y6-H6P"
"Q123398599","KPSM-WKD"
"Q16031557","9C7D-RWK"
"Q94509283","9XGF-JNC"
"Q1691752","LR1T-ND1"
"Q113089920","GSWL-FB6"
"Q123415565","MGZR-75L"
"Q18764259","MGZR-7PT"
"Q123415658","LBP2-1WD"
"Q123416504","G352-69L"
"Q123417290","M4RT-L2T"
"Q123416948","G3GC-WWX"
"Q123417583","G313-YYR"
"Q21555632","M4RG-BHP"
"Q21555632","MJ47-YQP"
"Q123005386","LTTN-VT1"
"Q4506169","LB2S-QV1"
"Q123424059","KWJ6-3HQ"
"Q123424292","9KCG-4SK"
"Q123425618","L4H9-RR6"
"Q123436466","LCTC-L73"
"Q75352559","MD8C-79J"
"Q42620343","GG4S-MK4"
"Q50551817","MDPG-SYP"
"Q5460746","GWCX-1YY"
"Q121302276","G7B8-8KL"
"Q121302443","GN28-BKZ"
"Q5582","L899-PXV"
"Q121308185","G7G6-84Y"
"Q121316050","LZ4Z-XLC"
"Q121316574","GH5C-49F"
"Q116192504","GHHK-S4K"
"Q121323984","K4Z1-DBF"
"Q18508137","LT5Y-ZLS"
"Q615781","LZPM-Q5B"
"Q121334213","KJ5K-Y6W"
"Q121338495","9FWK-V7T"
"Q121338677","MV8H-NTT"
"Q121338706","MV8H-NYZ"
"Q121338837","LRZ2-MPY"
"Q121338895","LH8Q-TW9"
"Q5901748","LWD2-VXJ"
"Q7243","LC7F-X5F"
"Q121361585","KP9S-QC1"
"Q73423229","LW48-V8D"
"Q121362943","KHVJ-XMH"
"Q73425965","276J-DBM"
"Q6790553","GL9V-GYL"
"Q73425943","MFR5-GMG"
"Q73425931","G94P-TJR"
"Q73425923","G7TR-L7K"
"Q460366","L4SV-F8N"
"Q121385911","GCPY-R9V"
"Q121385780","LCZ9-G47"
"Q121411143","MR2M-PDJ"
"Q3355468","GLSQ-JCZ"
"Q121422842","LKKS-KWZ"
"Q121425863","KZ29-WXY"
"Q121426953","LRMN-MYB"
"Q121429575","LYFL-FNV"
"Q121429466","LH2F-HQY"
"Q121430359","G714-TX1"
"Q121432552","GLSZ-LBQ"
"Q121432585","KZXJ-34C"
"Q110494941","KV2V-V8L"
"Q121435888","G38Q-WM2"
"Q121436083","GLSX-L57"
"Q121436608","M4BN-Y1K"
"Q14945569","9675-HH7"
"Q116060762","G7WL-BKQ"
"Q116072698","LK3Q-VD7"
"Q121439042","KDMQ-51X"
"Q5394596","LD8F-2XM"
"Q75283681","KP3C-QC2"
"Q113330735","KHB8-6N1"
"Q21511310","L2DM-4PS"
"Q121463771","LY8D-2QM"
"Q116107228","LKSC-X8T"
"Q121468313","G8HD-R4X"
"Q121484315","L4HF-FJR"
"Q121484316","L685-R4W"
"Q5076046","GL3Q-FSZ"
"Q121493562","GL37-WYN"
"Q121503297","GHR1-814"
"Q49767","LCTS-8R8"
"Q94531680","L8PR-QZF"
"Q19706446","GN5V-17X"
"Q120381611","9ZMX-5T3"
"Q121528838","KHPH-56W"
"Q94664767","MCTD-TN6"
"Q94664773","MCTD-Y5F"
"Q102532214","M37K-LC5"
"Q121546320","GLSX-7Y6"
"Q121546492","GLSX-4J2"
"Q121546573","GLSX-CGL"
"Q121540884","LLM2-YC1"
"Q60196457","MPX6-HMY"
"Q101859094","GL3B-BG9"
"Q121583922","G4QT-NY4"
"Q12025645","GLQ7-HKB"
"Q16219323","GLQ4-WLF"
"Q120913897","LYG4-JD4"
"Q100324844","GLQC-HNQ"
"Q121626890","G3TD-F3F"
"Q121628841","GLQF-ZWX"
