"QID","countryLabel"
"Q117087818","Norway"
"Q117087816","Norway"
"Q117087828","Norway"
"Q117087834","Norway"
"Q117087833","Norway"
"Q117087836","Norway"
"Q117087837","Norway"
"Q117087843","Norway"
"Q117087850","Norway"
"Q117087851","Norway"
"Q117087848","Norway"
"Q117087849","Norway"
"Q117087855","Norway"
"Q117087852","Norway"
"Q117087859","Norway"
"Q117087862","Norway"
"Q117087863","Norway"
"Q117087860","Norway"
"Q117087861","Norway"
"Q117087866","Norway"
"Q117087867","Norway"
"Q117087865","Norway"
"Q117087870","Norway"
"Q117087871","Norway"
"Q117087868","Norway"
"Q117087869","Norway"
"Q117087874","Norway"
"Q117087875","Norway"
"Q117087872","Norway"
"Q117087873","Norway"
"Q117087876","Norway"
"Q117087877","Norway"
"Q120730912","Germany"
"Q120794149","Australia"
"Q120653614","Greece"
"Q109647765","United States of America"
"Q120559090","Ukraine"
"Q120561892","Ukraine"
"Q122094586","Sweden"
"Q122819200","Italy"
"Q122439032","Poland"
"Q120472833","Republic of Ireland"
"Q122828035","United States of America"
"Q122859860","United States of America"
"Q122871552","United States of America"
"Q120559090","Soviet Union"
"Q122875463","United States of America"
"Q120561892","Soviet Union"
"Q122918451","United States of America"
"Q122918476","United States of America"
"Q122920100","United States of America"
"Q122927802","United States of America"
"Q122928426","United States of America"
"Q122962938","United States of America"
"Q122965249","United States of America"
"Q89682009","Greece"
"Q89940622","Greece"
"Q90815955","Czech Republic"
"Q90815983","Czech Republic"
"Q90816013","Czech Republic"
"Q90816022","Czech Republic"
"Q90879159","Czech Republic"
"Q90879172","Czech Republic"
"Q90879198","Czech Republic"
"Q90882411","Czech Republic"
"Q90882439","Czech Republic"
"Q90882493","Czech Republic"
"Q90882518","Czech Republic"
"Q90882564","Czech Republic"
"Q90882570","Czech Republic"
"Q90883345","Czech Republic"
"Q90883407","Czech Republic"
"Q90883461","Czech Republic"
"Q90883479","Czech Republic"
"Q90883482","Czech Republic"
"Q90884206","Czech Republic"
"Q90884253","Czech Republic"
"Q90884260","Czech Republic"
"Q90884261","Czech Republic"
"Q90884267","Czech Republic"
"Q90884279","Czech Republic"
"Q90884299","Czech Republic"
"Q90884308","Czech Republic"
"Q90884368","Czech Republic"
"Q90884683","Czech Republic"
"Q90884687","Czech Republic"
"Q90884753","Czech Republic"
"Q90884782","Czech Republic"
"Q90884780","Czech Republic"
"Q90884790","Czech Republic"
"Q90885169","Czech Republic"
"Q90885177","Czech Republic"
"Q90885532","Czech Republic"
"Q90885545","Czech Republic"
"Q90885577","Czech Republic"
"Q90885654","Czech Republic"
"Q90885691","Czech Republic"
"Q90885728","Czech Republic"
"Q90886285","Czech Republic"
"Q90886292","Czech Republic"
"Q90886468","Czech Republic"
"Q90887705","Czech Republic"
"Q90887753","Czech Republic"
"Q90887783","Czech Republic"
"Q90887828","Czech Republic"
"Q90887926","Czech Republic"
"Q90888673","Czech Republic"
"Q90888678","Czech Republic"
"Q90888801","Czech Republic"
"Q90888826","Czech Republic"
"Q90888840","Czech Republic"
"Q90889483","Czech Republic"
"Q90889535","Czech Republic"
"Q90889640","Czech Republic"
"Q90889677","Czech Republic"
"Q90889693","Czech Republic"
"Q90890772","Czech Republic"
"Q90890825","Czech Republic"
"Q90891006","Czech Republic"
"Q90891612","Czech Republic"
"Q90891764","Czech Republic"
"Q90891811","Czech Republic"
"Q90891815","Czech Republic"
"Q90891823","Czech Republic"
"Q90892521","Czech Republic"
"Q90892542","Czech Republic"
"Q90892613","Czech Republic"
"Q90893524","Czech Republic"
"Q90893547","Czech Republic"
"Q90893653","Czech Republic"
"Q90893659","Czech Republic"
"Q90893664","Czech Republic"
"Q90893677","Czech Republic"
"Q90893704","Czech Republic"
"Q90894468","Czech Republic"
"Q90894475","Czech Republic"
"Q90894496","Czech Republic"
"Q90894564","Czech Republic"
"Q90894576","Czech Republic"
"Q90894582","Czech Republic"
"Q90894586","Czech Republic"
"Q90894587","Czech Republic"
"Q90894633","Czech Republic"
"Q90894637","Czech Republic"
"Q90895379","Czech Republic"
"Q90895382","Czech Republic"
"Q90895404","Czech Republic"
"Q90895405","Czech Republic"
"Q90895427","Czech Republic"
"Q90895440","Czech Republic"
"Q90895462","Czech Republic"
"Q90895478","Czech Republic"
"Q115162037","Canada"
"Q116304421","New Zealand"
"Q115236843","Norway"
"Q117088461","Canada"
"Q117087878","Norway"
"Q117087879","Norway"
"Q117087882","Norway"
"Q117087883","Norway"
"Q117087880","Norway"
"Q117087881","Norway"
"Q117087887","Norway"
"Q117087884","Norway"
"Q117087885","Norway"
"Q117087890","Norway"
"Q117087891","Norway"
"Q117087888","Norway"
"Q117087889","Norway"
"Q117087894","Norway"
"Q117087895","Norway"
"Q117087892","Norway"
"Q117087893","Norway"
"Q117087898","Norway"
"Q117087899","Norway"
"Q117087896","Norway"
"Q117087897","Norway"
"Q117087900","Norway"
"Q117087901","Norway"
"Q117101415","Norway"
"Q117101418","Norway"
"Q117101419","Norway"
"Q117101416","Norway"
"Q117101417","Norway"
"Q117101422","Norway"
"Q117101423","Norway"
"Q117101420","Norway"
"Q117101421","Norway"
"Q117101426","Norway"
"Q117101427","Norway"
"Q117101424","Norway"
"Q117101425","Norway"
"Q117101430","Norway"
"Q117101431","Norway"
"Q117101428","Norway"
"Q117101429","Norway"
"Q117101434","Norway"
"Q117101435","Norway"
"Q117101432","Norway"
"Q117101433","Norway"
"Q117101438","Norway"
"Q117101436","Norway"
"Q117101437","Norway"
"Q117101530","Norway"
"Q117101531","Norway"
"Q117101528","Norway"
"Q117101529","Norway"
"Q117101532","Norway"
"Q117101566","Norway"
"Q117101567","Norway"
"Q117101565","Norway"
"Q117101570","Norway"
"Q117101571","Norway"
"Q117101568","Norway"
"Q117101569","Norway"
"Q117101574","Norway"
"Q117101575","Norway"
"Q117101572","Norway"
"Q117101573","Norway"
"Q617244","Germany"
"Q1310775","Germany"
"Q1524804","Germany"
"Q1320197","Spain"
"Q1903553","Belgium"
"Q842863","Cyprus"
"Q14972181","Czech Republic"
"Q18661748","Finland"
"Q18626723","Estonia"
"Q19916635","Russia"
"Q19384580","Norway"
"Q19392014","Norway"
"Q20521773","Slovenia"
"Q21061474","United Kingdom"
"Q27907564","Serbia"
"Q16934161","United States of America"
"Q28536771","Czech Republic"
"Q38271412","Canada"
"Q28403438","United States of America"
"Q43035897","France"
"Q50377829","Norway"
"Q52224627","Belgium"
"Q54803891","Belgium"
"Q54804785","Belgium"
"Q54912687","Canada"
"Q56302437","Belgium"
"Q56063396","Norway"
"Q56404958","Norway"
"Q58924452","Canada"
"Q59259953","Czech Republic"
"Q61043080","Greece"
"Q61397794","Sweden"
"Q60860203","Poland"
"Q60860273","Poland"
"Q61479561","France"
"Q62081414","Hungary"
"Q61713893","Canada"
"Q61713893","United Kingdom"
"Q62470979","Canada"
"Q62471980","Canada"
"Q63256152","France"
"Q63228228","Canada"
"Q63798488","Slovakia"
"Q64591307","Greece"
"Q65195572","Sweden"
"Q67203653","Greece"
"Q75586018","Greece"
"Q76455483","Greece"
"Q78852830","Czech Republic"
"Q79962286","Greece"
"Q81224456","Czech Republic"
"Q81650776","Greece"
"Q84544705","Greece"
"Q84665886","Greece"
"Q86330810","Greece"
"Q78079348","Republic of Ireland"
"Q90815903","Czech Republic"
"Q90815936","Czech Republic"
"Q90815940","Czech Republic"
"Q90815973","Czech Republic"
"Q90815976","Czech Republic"
"Q90815994","Czech Republic"
"Q90816100","Czech Republic"
"Q90816120","Czech Republic"
"Q90879142","Czech Republic"
"Q90879188","Czech Republic"
"Q90882403","Czech Republic"
"Q90882433","Czech Republic"
"Q90882485","Czech Republic"
"Q90882624","Czech Republic"
"Q90882659","Czech Republic"
"Q90883357","Czech Republic"
"Q90883379","Czech Republic"
"Q90883394","Czech Republic"
"Q90883420","Czech Republic"
"Q90883435","Czech Republic"
"Q90883578","Czech Republic"
"Q90884242","Czech Republic"
"Q90884284","Czech Republic"
"Q90884328","Czech Republic"
"Q90884362","Czech Republic"
"Q90884379","Czech Republic"
"Q90884377","Czech Republic"
"Q90884705","Czech Republic"
"Q90884737","Czech Republic"
"Q90884748","Czech Republic"
"Q90884769","Czech Republic"
"Q90884796","Czech Republic"
"Q108888545","Romania"
"Q90883425","Czech Republic"
"Q90883443","Czech Republic"
"Q90883475","Czech Republic"
"Q90883491","Czech Republic"
"Q90883507","Czech Republic"
"Q90883573","Czech Republic"
"Q90884203","Czech Republic"
"Q90884216","Czech Republic"
"Q90884239","Czech Republic"
"Q90884257","Czech Republic"
"Q90884289","Czech Republic"
"Q90884317","Czech Republic"
"Q90884331","Czech Republic"
"Q90884339","Czech Republic"
"Q90884337","Czech Republic"
"Q90884343","Czech Republic"
"Q90884373","Czech Republic"
"Q90884720","Czech Republic"
"Q90884729","Czech Republic"
"Q90884732","Czech Republic"
"Q90884740","Czech Republic"
"Q90884741","Czech Republic"
"Q90884766","Czech Republic"
"Q90884784","Czech Republic"
"Q90884793","Czech Republic"
"Q90884847","Czech Republic"
"Q90885168","Czech Republic"
"Q90885179","Czech Republic"
"Q90885503","Czech Republic"
"Q90885512","Czech Republic"
"Q90885536","Czech Republic"
"Q90885540","Czech Republic"
"Q90885645","Czech Republic"
"Q90885682","Czech Republic"
"Q90885696","Czech Republic"
"Q90885711","Czech Republic"
"Q90885736","Czech Republic"
"Q90886278","Czech Republic"
"Q90886277","Czech Republic"
"Q90886316","Czech Republic"
"Q90886370","Czech Republic"
"Q90886423","Czech Republic"
"Q90886433","Czech Republic"
"Q90887678","Czech Republic"
"Q90887824","Czech Republic"
"Q90887928","Czech Republic"
"Q90888796","Czech Republic"
"Q90888808","Czech Republic"
"Q90888844","Czech Republic"
"Q90889436","Czech Republic"
"Q90889463","Czech Republic"
"Q90889477","Czech Republic"
"Q90889549","Czech Republic"
"Q90889664","Czech Republic"
"Q90890862","Czech Republic"
"Q90890870","Czech Republic"
"Q90890968","Czech Republic"
"Q90890981","Czech Republic"
"Q90890988","Czech Republic"
"Q90891011","Czech Republic"
"Q90891637","Czech Republic"
"Q90891711","Czech Republic"
"Q90891752","Czech Republic"
"Q90891790","Czech Republic"
"Q90891799","Czech Republic"
"Q90891857","Czech Republic"
"Q90892626","Czech Republic"
"Q90892645","Czech Republic"
"Q90892686","Czech Republic"
"Q90892736","Czech Republic"
"Q90892749","Czech Republic"
"Q90892759","Czech Republic"
"Q90892763","Czech Republic"
"Q90893503","Czech Republic"
"Q90893632","Czech Republic"
"Q90893681","Czech Republic"
"Q90893697","Czech Republic"
"Q90893746","Czech Republic"
"Q90894492","Czech Republic"
"Q90894528","Czech Republic"
"Q90894550","Czech Republic"
"Q90894553","Czech Republic"
"Q90894592","Czech Republic"
"Q90894649","Czech Republic"
"Q90894657","Czech Republic"
"Q90894678","Czech Republic"
"Q90894695","Czech Republic"
"Q90895350","Czech Republic"
"Q90895397","Czech Republic"
"Q90895492","Czech Republic"
"Q90895505","Czech Republic"
"Q90896764","Czech Republic"
"Q90896822","Czech Republic"
"Q90896835","Czech Republic"
"Q90896904","Czech Republic"
"Q90897595","Czech Republic"
"Q90897670","Czech Republic"
"Q90898038","Czech Republic"
"Q90898123","Czech Republic"
"Q90898138","Czech Republic"
"Q877070","Estonia"
"Q1211086","Germany"
"Q1161535","Serbia"
"Q1001385","Russia"
"Q1437130","Germany"
"Q1454031","Germany"
"Q1113233","Russia"
"Q1727243","Germany"
"Q1646059","Estonia"
"Q1746466","Germany"
"Q1802665","Austria"
"Q936394","Canada"
"Q1139475","Canada"
"Q2416065","Germany"
"Q2416160","Germany"
"Q1326194","Canada"
"Q2197147","Netherlands"
"Q1773166","Norway"
"Q3100460","Netherlands"
"Q2502038","Poland"
"Q2892963","Poland"
"Q3527884","France"
"Q3058141","Canada"
"Q3981925","Italy"
"Q3982309","Italy"
"Q4125407","Russia"
"Q4304090","Russia"
"Q4379429","Russia"
"Q4449569","Russia"
"Q4453410","Russia"
"Q2664657","Lithuania"
"Q2791909","Latvia"
"Q3527550","Slovakia"
"Q4166217","Ukraine"
"Q5041867","Canada"
"Q4851141","Norway"
"Q4497360","Ukraine"
"Q6632656","Israel"
"Q7691894","Portugal"
"Q7862557","Romania"
"Q6906256","Canada"
"Q6980009","Canada"
"Q7628311","Norway"
"Q10378949","Portugal"
"Q9356032","Poland"
"Q9356037","Poland"
"Q9356096","Poland"
"Q9356130","Poland"
"Q9356218","Poland"
"Q10587258","Sweden"
"Q11812419","Czech Republic"
"Q11812420","Czech Republic"
"Q11878971","Czech Republic"
"Q11771986","Poland"
"Q11812431","Slovakia"
"Q1224808","United States of America"
"Q1281891","United States of America"
"Q1424253","United States of America"
"Q2104487","United States of America"
"Q1466073","Czechoslovakia"
"Q1001385","Soviet Union"
"Q5329662","United States of America"
"Q7798497","United States of America"
"Q9347301","Polish People's Republic"
"Q4166217","Donetsk People's Republic"
"Q109537955","Chile"
"Q109514761","Norway"
"Q109514764","Norway"
"Q109514765","Norway"
"Q109514786","Norway"
"Q109514834","Norway"
"Q109514839","Norway"
"Q109514851","Norway"
"Q109514862","Norway"
"Q109514863","Norway"
"Q110147309","Greece"
"Q109710245","Slovakia"
"Q109710254","Slovakia"
"Q109710256","Slovakia"
"Q109710262","Slovakia"
"Q109710260","Slovakia"
"Q109710470","Slovakia"
"Q109710469","Slovakia"
"Q109710476","Slovakia"
"Q112109739","Switzerland"
"Q113070645","Italy"
"Q113485988","Germany"
"Q113532068","Germany"
"Q113470585","Austria"
"Q113072274","France"
"Q113485192","Italy"
"Q113486585","Italy"
"Q113045553","Poland"
"Q113070709","Poland"
"Q115130669","Canada"
"Q116172632","Sweden"
"Q116474492","Norway"
"Q90884813","Czech Republic"
"Q90884829","Czech Republic"
"Q90884839","Czech Republic"
"Q90885564","Czech Republic"
"Q90885592","Czech Republic"
"Q90885622","Czech Republic"
"Q90885641","Czech Republic"
"Q90886326","Czech Republic"
"Q90886353","Czech Republic"
"Q90886385","Czech Republic"
"Q90886388","Czech Republic"
"Q90886452","Czech Republic"
"Q90886471","Czech Republic"
"Q90886489","Czech Republic"
"Q90887779","Czech Republic"
"Q90887786","Czech Republic"
"Q90887899","Czech Republic"
"Q90887903","Czech Republic"
"Q90888656","Czech Republic"
"Q90888660","Czech Republic"
"Q90888680","Czech Republic"
"Q90888729","Czech Republic"
"Q90888735","Czech Republic"
"Q90888741","Czech Republic"
"Q90888754","Czech Republic"
"Q90888774","Czech Republic"
"Q90888814","Czech Republic"
"Q90888846","Czech Republic"
"Q90889591","Czech Republic"
"Q90889596","Czech Republic"
"Q90889606","Czech Republic"
"Q90889646","Czech Republic"
"Q90890762","Czech Republic"
"Q90890823","Czech Republic"
"Q90890845","Czech Republic"
"Q90890866","Czech Republic"
"Q90890923","Czech Republic"
"Q90891031","Czech Republic"
"Q90891029","Czech Republic"
"Q90891648","Czech Republic"
"Q90891659","Czech Republic"
"Q90891656","Czech Republic"
"Q90891834","Czech Republic"
"Q90891837","Czech Republic"
"Q90891852","Czech Republic"
"Q90891875","Czech Republic"
"Q90891872","Czech Republic"
"Q90892650","Czech Republic"
"Q90892678","Czech Republic"
"Q90892703","Czech Republic"
"Q90892710","Czech Republic"
"Q90892744","Czech Republic"
"Q90892761","Czech Republic"
"Q90893650","Czech Republic"
"Q90893648","Czech Republic"
"Q90893678","Czech Republic"
"Q90893719","Czech Republic"
"Q90893722","Czech Republic"
"Q90893738","Czech Republic"
"Q90894486","Czech Republic"
"Q90894490","Czech Republic"
"Q90894532","Czech Republic"
"Q90894614","Czech Republic"
"Q90894627","Czech Republic"
"Q90894628","Czech Republic"
"Q90895354","Czech Republic"
"Q90896849","Czech Republic"
"Q90896861","Czech Republic"
"Q90896878","Czech Republic"
"Q90897587","Czech Republic"
"Q90897627","Czech Republic"
"Q90897632","Czech Republic"
"Q90897640","Czech Republic"
"Q90897676","Czech Republic"
"Q90898066","Czech Republic"
"Q90898074","Czech Republic"
"Q90898119","Czech Republic"
"Q90898121","Czech Republic"
"Q90898126","Czech Republic"
"Q90898133","Czech Republic"
"Q90898148","Czech Republic"
"Q90898181","Czech Republic"
"Q90898562","Czech Republic"
"Q90898591","Czech Republic"
"Q90898598","Czech Republic"
"Q90898664","Czech Republic"
"Q90898999","Czech Republic"
"Q90899019","Czech Republic"
"Q4400760","Russia"
"Q11871083","Finland"
"Q6477946","United States of America"
"Q4453495","Soviet Union"
"Q7566304","United States of America"
"Q42587647","United States of America"
"Q90884797","Czech Republic"
"Q90884806","Czech Republic"
"Q90884808","Czech Republic"
"Q90884821","Czech Republic"
"Q90885507","Czech Republic"
"Q90885596","Czech Republic"
"Q90885636","Czech Republic"
"Q90885672","Czech Republic"
"Q90886281","Czech Republic"
"Q90886342","Czech Republic"
"Q90886377","Czech Republic"
"Q90886412","Czech Republic"
"Q90886416","Czech Republic"
"Q90886455","Czech Republic"
"Q108888630","Russia"
"Q117457927","Brazil"
"Q117774810","Belgium"
"Q117871043","Belgium"
"Q118154928","Brazil"
"Q118163786","Germany"
"Q118288065","Germany"
"Q118314022","Germany"
"Q118397748","Germany"
"Q118155281","Hungary"
"Q117831323","Czech Republic"
"Q118154381","Denmark"
"Q118397528","Netherlands"
"Q118397641","Netherlands"
"Q118397398","France"
"Q118398955","France"
"Q118398977","France"
"Q118287961","Czech Republic"
"Q118144897","Poland"
"Q118256154","United Kingdom"
"Q118398920","Slovenia"
"Q117448384","United States of America"
"Q117449816","United States of America"
"Q117464259","United States of America"
"Q117765378","United States of America"
"Q117765399","United States of America"
"Q117765419","United States of America"
"Q117765417","United States of America"
"Q117765680","United States of America"
"Q117765791","United States of America"
"Q117765793","United States of America"
"Q117765812","United States of America"
"Q117765821","United States of America"
"Q117765827","United States of America"
"Q117765824","United States of America"
"Q117765885","United States of America"
"Q117765894","United States of America"
"Q117765892","United States of America"
"Q117765897","United States of America"
"Q117765923","United States of America"
"Q117766673","United States of America"
"Q117766894","United States of America"
"Q117775173","United States of America"
"Q117778228","United States of America"
"Q117779905","United States of America"
"Q117779929","United States of America"
"Q117780021","United States of America"
"Q117785809","United States of America"
"Q117786279","United States of America"
"Q117787688","United States of America"
"Q117787881","United States of America"
"Q117794247","United States of America"
"Q117794300","United States of America"
"Q117794346","United States of America"
"Q117794470","United States of America"
"Q117794660","United States of America"
"Q117795211","United States of America"
"Q117804549","United States of America"
"Q117804623","United States of America"
"Q117805220","United States of America"
"Q117805778","United States of America"
"Q117805802","United States of America"
"Q117806018","United States of America"
"Q117811032","United States of America"
"Q117811079","United States of America"
"Q117813937","United States of America"
"Q117813987","United States of America"
"Q117814015","United States of America"
"Q117814302","United States of America"
"Q117814733","United States of America"
"Q117814829","United States of America"
"Q117814865","United States of America"
"Q117814889","United States of America"
"Q117814931","United States of America"
"Q117885742","United States of America"
"Q118141524","United States of America"
"Q118154306","Moldova"
"Q581085","Estonia"
"Q897218","Germany"
"Q840812","Russia"
"Q1492210","Germany"
"Q1804709","Germany"
"Q1815613","Germany"
"Q511108","United Kingdom"
"Q2199839","Belgium"
"Q2415939","Germany"
"Q1118031","Slovakia"
"Q2334387","Russia"
"Q576561","Lithuania"
"Q2003259","Czech Republic"
"Q2049989","Poland"
"Q2701752","Netherlands"
"Q2915220","Bulgaria"
"Q3738735","Estonia"
"Q2654407","Poland"
"Q2666139","Norway"
"Q3527463","France"
"Q3527883","France"
"Q3527889","France"
"Q3982173","Italy"
"Q4224119","Russia"
"Q3527746","Canada"
"Q3527894","Canada"
"Q3563283","Canada"
"Q3578133","Canada"
"Q4453394","Russia"
"Q3527569","Slovakia"
"Q2945946","Tunisia"
"Q6078909","Turkey"
"Q5059097","United Kingdom"
"Q6029896","Canada"
"Q4146748","Kazakhstan"
"Q6006820","United Kingdom"
"Q7248580","United Kingdom"
"Q7671545","Poland"
"Q7270356","Ukraine"
"Q9356127","Poland"
"Q9356173","Poland"
"Q9378123","Poland"
"Q10649804","Finland"
"Q11896695","Finland"
"Q12104147","Estonia"
"Q12371947","Estonia"
"Q12376460","Estonia"
"Q11163759","Norway"
"Q11774615","Czech Republic"
"Q11812397","Czech Republic"
"Q11812437","Czech Republic"
"Q11812442","Czech Republic"
"Q11963159","Norway"
"Q11968413","Norway"
"Q11975819","Norway"
"Q11976077","Norway"
"Q11996581","Norway"
"Q12001969","Norway"
"Q12007923","Norway"
"Q12170034","Ukraine"
"Q12170076","Ukraine"
"Q840812","Soviet Union"
"Q4958376","United States of America"
"Q4146748","Soviet Union"
"Q7371225","United States of America"
"Q7413713","United States of America"
"Q7757990","United States of America"
"Q12170034","Austria-Hungary"
"Q53209","Poland"
"Q110075664","Thailand"
"Q109716862","Greece"
"Q109710450","Slovakia"
"Q109710455","Slovakia"
"Q109710456","Slovakia"
"Q109710475","Slovakia"
"Q109710472","Slovakia"
"Q109710478","Slovakia"
"Q111588586","Switzerland"
"Q113044298","Germany"
"Q113045495","Germany"
"Q113070300","Germany"
"Q113045326","Russia"
"Q113482229","Germany"
"Q113485171","Germany"
"Q113486042","Germany"
"Q113485162","Romania"
"Q113532203","Germany"
"Q113531907","Netherlands"
"Q113531950","France"
"Q113532176","France"
"Q113071312","Slovakia"
"Q115933618","Belgium"
"Q115016804","Canada"
"Q113065476","United States of America"
"Q116119997","Republic of Ireland"
"Q5629807","Turkey"
"Q6031888","Turkey"
"Q5426638","Bosnia and Herzegovina"
"Q5244865","United Kingdom"
"Q11329287","Japan"
"Q14917801","France"
"Q4678604","United States of America"
"Q6944821","United States of America"
"Q12495745","Indonesia"
"Q7673447","United States of America"
"Q10301418","United States of America"
"Q22080762","United States of America"
"Q106504105","Kingdom of the Netherlands"
"Q30596152","United States of America"
"Q44506342","Canada"
"Q54913063","Czech Republic"
"Q57783681","United Kingdom"
"Q61141389","Japan"
"Q61518916","France"
"Q62745517","Germany"
"Q62560929","Japan"
"Q62746259","Japan"
"Q62789472","Japan"
"Q56154872","United States of America"
"Q56528919","United States of America"
"Q58318895","United States of America"
"Q71015649","Germany"
"Q62399492","United States of America"
"Q73946423","Sweden"
"Q62603274","United States of America"
"Q62625169","United States of America"
"Q71040181","United States of America"
"Q87496831","Sweden"
"Q104844875","United Kingdom"
"Q39057054","Kingdom of the Netherlands"
"Q109327834","Turkey"
"Q108929240","United Kingdom"
"Q110823972","Germany"
"Q110514241","France"
"Q110823972","Netherlands"
"Q111174441","Japan"
"Q111280258","United Kingdom"
"Q101107586","United States of America"
"Q104625261","United States of America"
"Q104642373","United States of America"
"Q116611395","Japan"
"Q115660085","Iran"
"Q108796044","United States of America"
"Q110253942","United States of America"
"Q122363319","United States of America"
"Q122839953","United States of America"
"Q552309","Germany"
"Q207028","Russia"
"Q703955","Germany"
"Q882133","Germany"
"Q896106","Germany"
"Q327031","Czech Republic"
"Q1121004","Italy"
"Q207028","Russian Empire"
"Q1640333","Germany"
"Q1369676","Russia"
"Q1781377","Sweden"
"Q2310602","Switzerland"
"Q2177153","Russia"
"Q2100993","Netherlands"
"Q1994283","Ukraine"
"Q3516745","Russia"
"Q7738588","Sweden"
"Q10326494","Portugal"
"Q9356168","Poland"
"Q207028","Soviet Union"
"Q17325491","Germany"
"Q19963867","Germany"
"Q19268308","Poland"
"Q21503418","Argentina"
"Q21585378","United Kingdom"
"Q28499847","German Reich"
"Q118463435","Austria-Hungary"
"Q118463435","Austrian Empire"
"Q64784655","Poland"
"Q96162085","Mexico"
"Q97270413","Russia"
"Q104215433","Germany"
"Q112897980","Switzerland"
"Q113512142","United Kingdom"
"Q113482142","Ukraine"
"Q118288113","Germany"
"Q118430014","Portugal"
"Q118432009","Germany"
"Q118434145","Romania"
"Q118492064","Portugal"
"Q118491635","Turkey"
"Q118582907","Germany"
"Q118583097","Germany"
"Q118583186","Germany"
"Q118487282","Austria"
"Q118582926","Finland"
"Q118436085","Spain"
"Q118809141","Germany"
"Q118489357","Hungary"
"Q118582941","Russia"
"Q118798924","Austria"
"Q118559296","Hungary"
"Q119007452","Belgium"
"Q118433507","France"
"Q118434073","France"
"Q118436065","France"
"Q118436188","France"
"Q118436244","France"
"Q119090831","Germany"
"Q119091695","Romania"
"Q119132867","Germany"
"Q118495234","France"
"Q119137604","Israel"
"Q119130377","Cuba"
"Q119131992","Finland"
"Q118436280","Denmark"
"Q119133057","Austria"
"Q118582160","Denmark"
"Q118489326","Czech Republic"
"Q119091389","Spain"
"Q119085433","Italy"
"Q119091030","Italy"
"Q119138065","Spain"
"Q119130088","Italy"
"Q119137577","Italy"
"Q119137699","Hungary"
"Q119085913","France"
"Q119132988","Netherlands"
"Q118436051","United Kingdom"
"Q118798804","Poland"
"Q118582978","United Kingdom"
"Q118583199","United Kingdom"
"Q118463435","Ukraine"
"Q119090355","Poland"
"Q119093881","Poland"
"Q119703394","Sweden"
"Q119131787","Poland"
"Q119132077","Poland"
"Q119133007","Poland"
"Q119130968","Croatia"
"Q119137718","Croatia"
"Q119132933","United Kingdom"
"Q118436155","Tunisia"
"Q118459650","Iceland"
"Q118442605","United States of America"
"Q118621388","United States of America"
"Q119085844","United States of America"
"Q119137660","United States of America"
"Q12287229","Bulgaria"
"Q12030135","Czech Republic"
"Q11962058","Norway"
"Q11993894","Norway"
"Q12631567","Croatia"
"Q12764721","Slovakia"
"Q14509616","Romania"
"Q16685870","Russia"
"Q17128255","Germany"
"Q18625908","Estonia"
"Q19788418","Russia"
"Q19562431","Denmark"
"Q17038574","United States of America"
"Q18922613","Northern Cyprus"
"Q90886457","Czech Republic"
"Q90886461","Czech Republic"
"Q90886478","Czech Republic"
"Q90886483","Czech Republic"
"Q90887700","Czech Republic"
"Q90887712","Czech Republic"
"Q90887760","Czech Republic"
"Q90887815","Czech Republic"
"Q90887877","Czech Republic"
"Q90887886","Czech Republic"
"Q90887936","Czech Republic"
"Q90888015","Czech Republic"
"Q90888637","Czech Republic"
"Q90888651","Czech Republic"
"Q90888767","Czech Republic"
"Q90888816","Czech Republic"
"Q90888857","Czech Republic"
"Q90889443","Czech Republic"
"Q90889540","Czech Republic"
"Q90889567","Czech Republic"
"Q90889585","Czech Republic"
"Q90889609","Czech Republic"
"Q90889635","Czech Republic"
"Q90889658","Czech Republic"
"Q90889676","Czech Republic"
"Q90890747","Czech Republic"
"Q90890777","Czech Republic"
"Q90890807","Czech Republic"
"Q90890860","Czech Republic"
"Q90890895","Czech Republic"
"Q90890907","Czech Republic"
"Q90890916","Czech Republic"
"Q90891021","Czech Republic"
"Q90891615","Czech Republic"
"Q90891617","Czech Republic"
"Q90891631","Czech Republic"
"Q90891636","Czech Republic"
"Q90891726","Czech Republic"
"Q90891740","Czech Republic"
"Q90892556","Czech Republic"
"Q90892575","Czech Republic"
"Q90892608","Czech Republic"
"Q90892629","Czech Republic"
"Q90892699","Czech Republic"
"Q90892727","Czech Republic"
"Q90893584","Czech Republic"
"Q90893712","Czech Republic"
"Q90893728","Czech Republic"
"Q90894473","Czech Republic"
"Q90894504","Czech Republic"
"Q90894509","Czech Republic"
"Q90894599","Czech Republic"
"Q90894642","Czech Republic"
"Q90895360","Czech Republic"
"Q90895399","Czech Republic"
"Q90895434","Czech Republic"
"Q90895577","Czech Republic"
"Q90896738","Czech Republic"
"Q90896752","Czech Republic"
"Q90896759","Czech Republic"
"Q90896779","Czech Republic"
"Q90896788","Czech Republic"
"Q90896798","Czech Republic"
"Q90897515","Czech Republic"
"Q90897548","Czech Republic"
"Q90897603","Czech Republic"
"Q90897646","Czech Republic"
"Q90897661","Czech Republic"
"Q90897667","Czech Republic"
"Q90897680","Czech Republic"
"Q90898047","Czech Republic"
"Q90898154","Czech Republic"
"Q90898165","Czech Republic"
"Q90899033","Czech Republic"
"Q90899052","Czech Republic"
"Q90899059","Czech Republic"
"Q90899068","Czech Republic"
"Q90899088","Czech Republic"
"Q90899096","Czech Republic"
